episode,reward,alloc_lte,alloc_nr,demand_lte,demand_nr
2217,-0.13435125,39.781036,20.218964,26.216654,19.597918
2218,-0.15853186,40.6284,16.416893,26.319136,19.23559
2219,-0.07387481,35.52363,15.936634,26.29595,18.901691
2220,-0.26487488,27.305143,31.90688,26.283398,18.477459
2221,-0.32582322,45.71559,12.096219,26.180836,17.482006
2222,-0.17647271,32.724243,26.702267,26.296766,17.322453
2223,-0.19751006,27.272474,6.9741173,26.209301,18.707188
2224,-0.06903352,16.44642,19.114601,26.160522,19.37708
2225,-0.100381464,37.178047,22.821955,26.157608,19.801832
2226,-0.15610206,15.849105,12.303368,26.24312,20.306822
2227,-0.40924788,31.947163,2.5044143,26.21065,20.50034
2228,-0.09375687,36.492622,23.507378,26.151762,19.980453
2229,-0.5214196,7.174249,5.5186806,26.159676,19.598812
2230,-0.22915947,24.1167,31.324278,25.933784,18.719423
2231,-0.21319892,28.204456,31.795542,26.069397,19.295341
2232,-0.3568742,46.797634,13.202364,26.128315,18.7687
2233,-0.11173223,36.239094,23.760904,25.896193,18.965118
2234,-0.23043221,10.652168,25.132566,26.305029,18.942694
2235,-0.375918,8.371137,8.809053,26.204138,19.03868
2236,-0.33730835,39.864502,6.748395,26.165808,18.381655
2237,-0.3956013,5.0110154,12.024572,26.098175,19.14597
2238,-0.06650858,31.365416,24.407362,26.199877,18.676748
2239,-0.123990804,34.817688,25.182314,25.933456,18.49714
2240,-0.11992619,37.74298,22.25702,25.874323,18.997288
2241,-0.5163281,12.802641,2.1627188,25.91926,18.208988
2242,-0.11690632,34.16966,25.830341,25.93543,18.927355
2243,-0.219905,22.183046,6.4281964,25.864605,18.247736
2244,-0.2228332,21.333096,31.166378,25.847261,18.953815
2245,-1.510912,38.725285,21.274721,25.743134,18.616013
2246,-0.08836807,27.462257,10.635309,25.854013,18.204052
2247,-0.8140232,53.77265,6.2273483,25.749693,18.650211
2248,-0.29365993,6.9230423,23.946321,25.493229,19.340885
2249,-0.12712848,34.512867,25.487131,25.505955,18.741373
2250,-0.19241068,26.215002,30.48447,25.439138,18.822344
2251,-0.26286796,28.631569,31.368431,25.473404,18.297049
2252,-0.6185352,50.999634,9.000364,25.467796,17.365164
2253,-1.5030347,14.311148,45.68885,24.94384,17.044355
2254,-0.59614146,25.350805,34.649197,24.814157,16.565065
2255,-0.69859266,21.040613,38.959385,24.602715,17.927814
2256,-0.20855486,40.435326,19.564674,24.574915,19.104147
2257,-0.08444628,26.227444,11.00093,24.335617,18.44388
2258,-0.22923046,8.567673,22.682257,24.102407,18.785032
2259,-0.56443584,7.8523245,3.4800644,24.249544,19.284239
2260,-0.14862376,24.96028,8.807046,24.262539,19.33257
2261,-3.6757975,43.760742,16.239264,24.22654,18.77044
2262,-0.015720889,25.665953,21.970318,24.28622,18.81067
2263,-0.004304253,22.408169,17.388796,24.317413,18.293179
2264,-0.19972883,38.533104,21.466892,24.306507,17.332994
2265,-0.70819557,23.54497,36.45503,24.569624,16.650759
2266,-0.59781176,2.0778215,27.455362,25.181574,17.215052
2267,-0.17454517,38.572014,21.427988,24.631842,18.319086
2268,-0.35839123,8.859873,8.789009,24.640356,19.69485
2269,-0.31177512,6.6407347,13.740007,24.533707,19.705164
2270,-0.7478665,46.784958,4.300894,24.133024,19.914734
2271,-0.31376362,39.475155,9.080137,25.008038,19.789824
2272,-0.5942297,48.53268,11.4673195,24.95324,25.127478
2273,-0.50739586,1.4173973,33.846542,25.010761,25.007708
2274,-0.07709172,25.247164,34.752834,25.067322,24.955423
2275,-0.50193167,5.248228,40.604824,24.877758,25.103773
2276,-0.08126798,24.889025,35.110977,24.894447,25.022835
2277,-0.11712242,22.8267,37.1733,24.923023,25.174528
2278,-0.19043931,38.12243,17.26437,24.901344,25.189318
2279,-0.4703471,13.391046,46.60895,24.790539,25.14021
2280,-0.16514331,12.257187,18.01394,24.800243,24.77602
2281,-0.090122126,35.22019,23.025536,24.85798,25.040483
2282,-0.16321401,12.927175,32.87773,25.03051,25.206696
2283,-0.10337561,14.750249,20.343597,25.103949,25.160353
2284,-0.2787184,7.725372,31.98817,25.354258,25.147684
2285,-0.061947856,16.814125,27.005568,25.410295,24.612646
2286,-0.040560976,31.235647,28.764353,25.568602,24.399773
2287,-0.39441794,29.446314,30.55369,25.595621,25.012474
2288,-0.2346278,8.507606,20.753742,25.549198,24.59125
2289,-0.052241635,33.433758,26.566244,25.405205,24.876368
2290,-0.7147526,10.287633,49.712364,25.499893,24.41481
2291,-0.25166067,11.534422,13.26745,25.376036,24.283615
2292,-0.5886725,2.3603046,9.980264,25.804789,24.535004
2293,-0.036230776,29.458584,30.541416,26.002504,24.748236
2294,-0.14238712,27.93527,11.620456,26.008741,24.644493
2295,-0.38254544,19.835451,3.8581467,25.886986,24.555134
2296,-0.10192698,22.035534,36.561466,25.856312,25.62775
2297,-0.13402799,22.446459,12.698348,25.71752,25.492275
2298,-0.53545004,36.30216,1.3051522,25.691027,25.51384
2299,-0.270759,20.124506,7.5418854,25.769283,25.352608
2300,-0.14019,21.661392,38.3386,25.92177,25.502008
2301,-0.7957833,2.0575905,3.517059,25.974766,25.558712
2302,-0.26289442,16.477612,9.440297,25.852175,25.37227
2303,-0.018705308,23.108198,21.277653,25.897753,25.350142
2304,-0.6353259,49.20219,7.8930883,26.006607,25.404911
2305,-0.36113355,32.446663,27.55334,26.122292,25.419722
2306,-0.038330864,27.882294,32.117702,26.218292,25.299364
2307,-0.16306424,36.83583,15.089672,26.291368,25.426771
2308,-0.25314367,32.71719,8.440055,26.208042,25.329166
2309,-0.42498952,7.0053434,39.28562,26.176495,25.183119
2310,-0.41944075,46.746017,13.25398,26.246029,25.407406
2311,-0.43007058,33.232872,26.767132,26.055098,25.541422
2312,-0.046447415,34.15281,25.847187,26.19973,25.15877
2313,-0.20186645,38.637264,14.526231,26.197546,25.140808
2314,-0.2703127,13.865143,10.701048,26.158995,24.626745
2315,-0.2439505,28.258913,7.59426,26.129942,24.796043
2316,-0.052879676,34.553062,25.446938,26.104591,24.660513
2317,-0.19928482,20.225273,39.774727,26.162941,25.029388
2318,-0.18745795,12.47857,16.988047,26.132477,24.954988
2319,-0.3263155,44.653973,15.346026,26.161434,25.203773
2320,-0.14845482,39.814667,19.669092,26.256304,23.810812
2321,-0.5527383,2.6887054,10.510093,26.267347,23.224916
2322,-0.055588525,24.97222,32.34654,26.328201,24.331123
2323,-0.28495127,11.678549,37.88332,26.212496,25.049839
2324,-0.0067379083,25.550016,21.620392,26.067316,24.412624
2325,-0.29710367,5.809761,24.229345,25.3437,24.51382
2326,-0.052047662,34.42722,25.57278,26.075575,24.615578
2327,-0.23232903,28.90916,7.9568157,26.109291,24.345457
2328,-0.05963542,35.04736,24.95264,26.070364,24.308243
2329,-0.18389778,21.386488,38.613506,26.133535,24.460302
2330,-0.45525867,3.3876462,34.521954,24.588728,24.505291
2331,-0.27307153,38.34263,11.624647,25.204609,24.414705
2332,-0.37421867,21.290432,3.5065107,24.26426,24.418142
2333,-0.47898272,29.915329,0.7666844,26.242859,24.495533
2334,-0.38106465,22.292463,3.4012663,25.959393,24.55723
2335,-0.035130598,31.653418,28.346579,26.032974,24.56835
2336,-0.7275414,8.385758,49.06119,25.994373,24.553879
2337,-0.22765155,8.696666,21.720613,25.931625,24.584332
2338,-0.24679297,23.840267,7.323423,25.988768,24.223745
2339,-0.1460401,22.822577,37.17742,26.306137,24.39512
2340,-0.8275046,53.455666,6.5443363,25.961178,24.268906
2341,-0.6383944,34.716995,25.28301,25.921036,24.53781
2342,-0.21058461,20.311792,39.688206,25.989895,24.634287
2343,-0.084324226,32.41966,17.10159,25.616138,24.90117
2344,-0.03967269,33.255844,26.744156,26.061892,25.322708
2345,-0.100610875,37.2266,22.773401,25.841616,24.872389
2346,-0.057790477,26.923092,33.07691,26.015675,24.717869
2347,-0.16425973,13.604608,16.696795,25.952602,24.539616
2348,-0.03312779,31.555864,28.444134,25.894182,25.042652
2349,-0.21668947,20.13827,39.861732,25.812565,24.59799
2350,-0.036239393,29.649878,30.35012,25.662275,24.880234
2351,-0.10173792,23.76015,36.239845,25.704252,25.084738
2352,-0.48183212,4.180439,37.820576,25.766224,25.018673
2353,-0.20115642,34.388927,11.617697,25.6025,24.899647
2354,-0.36275244,25.22928,3.604751,25.588081,24.299015
2355,-0.41938183,13.509182,44.33016,25.58067,24.836151
2356,-0.18076426,22.249779,10.396625,25.49867,25.211111
2357,-0.44505957,24.715136,1.4321494,25.446074,25.135965
2358,-0.10141054,22.855064,36.150078,25.388346,25.118809
2359,-0.03805897,31.795517,28.204481,25.465082,25.190119
2360,-0.45024908,4.8788543,12.2448845,25.310957,24.433817
2361,-0.48834366,43.875233,8.194513,25.422897,24.886929
2362,-0.04029928,28.506348,31.49365,25.270248,25.127062
2363,-0.010250192,24.543167,21.658916,25.186813,25.2106
2364,-0.061441086,34.0535,25.946499,25.239084,25.184347
2365,-0.09916063,15.740942,31.080994,25.077404,24.977581
2366,-0.40800536,44.550274,13.243657,25.048367,24.438507
2367,-0.051186547,30.629593,19.12349,25.06875,24.854437
2368,-0.39837918,27.156296,2.6930702,25.008684,24.147196
2369,-0.05971137,32.69055,27.309444,24.862762,23.903797
2370,-0.19412747,39.638393,19.842943,24.939074,24.869522
2371,-1.1845181,36.642868,23.357136,25.071712,24.55084
2372,-0.05930005,17.053764,21.04665,24.932219,24.385538
2373,-0.34588996,16.360775,5.915451,24.93923,24.370749
2374,-0.0033917958,23.480019,25.689568,25.152004,24.498278
2375,-0.061301775,27.583076,32.416924,24.87077,24.32367
2376,-0.024627956,20.412104,27.398329,24.91735,24.274166
2377,-0.23753998,13.261138,36.653137,24.807634,24.299763
2378,-0.7016048,50.177883,9.822114,24.801975,24.371681
2379,-0.14202882,22.955029,37.044968,24.87685,24.254534
2380,-0.28531742,15.106496,40.316254,24.873571,24.5035
2381,-0.44001728,5.977725,11.20404,24.867281,24.92403
2382,-0.53687334,47.54103,12.45897,24.865925,24.531942
2383,-0.6242041,5.170691,5.130025,24.33518,24.735119
2384,-0.24237148,7.942364,28.4466,24.804018,24.727488
2385,-0.07753858,34.79021,25.209791,24.964975,24.869648
2386,-0.35377392,15.158194,6.4324737,25.03963,25.013655
2387,-0.22548608,10.602215,33.690422,25.021645,25.052677
2388,-0.16850513,36.38707,15.36713,25.128126,24.358334
2389,-2.9005024,42.93025,17.069756,25.89744,24.66309
2390,-0.06862285,28.218119,15.779357,26.123743,24.720448
2391,-0.24792571,18.764996,41.235,25.836683,25.009165
2392,-0.61946076,2.8776991,33.587635,26.100449,20.126986
2393,-0.4035966,3.690217,14.359098,25.90166,19.616852
2394,-1.2103585,9.266804,47.789516,26.054611,19.77899
2395,-0.22714765,32.384872,7.1723056,26.10987,19.369507
2396,-0.11625398,30.159645,10.539032,25.84745,19.246212
2397,-0.2849367,40.610092,10.545148,25.315046,19.263422
2398,-0.2900624,9.438776,27.007141,26.217348,19.113634
2399,-0.38575548,7.959008,28.939003,26.197205,18.845806
2400,-0.3762126,47.02026,12.318481,26.16339,18.719803
2401,-0.06788313,35.11506,16.580519,25.906412,18.362297
2402,-3.4851458,39.79851,20.201492,22.269236,18.060408
2403,-0.5577984,39.5347,20.465302,19.32758,17.795296
2404,-6.2590833,42.97825,17.021755,20.80816,17.977795
2405,-0.56437415,23.667875,36.332127,20.916359,17.686321
2406,-0.59023315,3.0604005,29.89949,20.318699,17.823734
2407,-0.87265867,19.056591,40.943405,20.25219,17.649656
2408,-0.26915815,6.5383654,22.224257,20.48322,17.450481
2409,-0.17821512,30.019867,22.846172,19.81196,17.55247
2410,-0.3645692,33.084488,7.9416523,19.875647,17.12195
2411,-0.7418422,20.413319,39.58668,19.81306,17.85042
2412,-0.8578521,43.92526,9.570651,19.71571,17.59139
2413,-0.15123856,15.544601,8.588615,19.686474,17.46172
2414,-0.77156705,14.6330595,38.91434,18.927973,17.518488
2415,-0.40033203,6.3840203,7.1120114,19.180044,17.616968
2416,-0.022220269,15.722594,26.174658,19.431566,24.024767
2417,-0.09816308,26.412504,25.12605,18.36726,23.552464
2418,-2.3212821,20.763115,39.23689,17.831417,24.093792
2419,-0.22926617,19.569887,40.43011,16.590992,24.459925
2420,-0.14009044,25.310795,25.277536,16.560625,24.501204
2421,-1.3807832,41.99371,1.0510039,17.804794,24.449999
2422,-0.07328337,13.482787,19.575802,19.836317,24.770233
2423,-0.13020931,30.025513,28.414598,20.14365,24.912619
2424,-0.26141357,6.4525704,18.858168,20.566898,24.419655
2425,-0.25888574,35.043266,24.95673,20.380207,24.679155
2426,-0.3692258,12.357365,44.026703,20.57917,25.003637
2427,-0.12634206,28.496452,31.503546,19.860924,25.15743
2428,-0.020086024,17.857471,28.971996,20.633415,25.224482
2429,-0.3409501,28.355234,6.9772716,20.28953,25.260616
2430,-0.09833511,11.474004,22.554731,20.203398,25.05816
2431,-0.48990843,36.979305,9.909654,20.685745,24.74275
2432,-0.4933749,2.475264,13.1912365,20.003534,24.790407
2433,-0.12240775,17.857914,12.631222,19.407215,24.685095
2434,-4.1120625,35.154564,24.84544,18.85913,24.066748
2435,-1.0200254,45.55336,14.446638,19.24727,24.686808
2436,-0.3771275,27.086575,6.074054,18.793179,24.103827
2437,-0.4469387,6.1767645,41.175232,18.399508,24.61536
2438,-0.23919748,28.563255,31.436745,17.560747,24.313229
2439,-0.21204513,20.921188,39.07881,16.435688,24.558136
2440,-0.1929358,24.35797,35.642025,16.701391,25.11467
2441,-0.36632025,14.285399,45.7146,16.923796,24.82294
2442,-0.4963619,9.023566,46.098106,17.932564,24.73526
2443,-0.5375042,6.132472,5.2292867,18.820936,24.634178
2444,-1.6841196,26.785854,33.21415,18.919624,24.32995
2445,-0.04364248,23.249645,20.45169,18.83066,24.925451
2446,-0.048707508,24.468807,20.870235,19.319717,24.917477
2447,-0.47628757,1.4131379,17.380808,20.39912,24.612127
2448,-0.24381463,6.435199,28.912136,20.082108,24.908625
2449,-0.32719815,27.277277,6.6343975,20.43377,25.164894
2450,-0.63781077,9.78608,50.21392,21.13151,25.186779
2451,-0.1273011,30.876259,29.12374,21.051615,24.4361
2452,-0.104651004,12.92831,18.545317,20.808224,24.949928
2453,-2.7523468,34.62229,25.377712,20.278036,25.214811
2454,-0.1304802,28.776752,31.223248,20.095161,24.53483
2455,-1.122392,0.7346606,52.381626,19.819077,24.387999
2456,-0.12707439,25.464426,34.535572,19.266808,24.87851
2457,-0.2695962,32.54565,27.45435,18.874016,24.50454
2458,-0.67476046,30.91439,15.828417,14.665379,24.31883
2459,-0.5774715,37.45447,22.545527,18.085333,24.749786
2460,-0.6773791,36.16489,23.83511,16.715952,24.627836
2461,-1.6503462,44.23515,10.916298,16.203373,24.520088
2462,-0.23534566,25.944605,34.055397,16.501116,24.70684
2463,-0.2954322,4.0646214,23.696411,17.462488,24.865849
2464,-0.35166028,25.063208,34.93679,18.635853,19.800486
2465,-8.219022,16.814724,43.18528,19.074839,19.481897
2466,-3.5213063,31.557222,28.442781,19.178724,19.310389
2467,-0.5712809,2.3991375,7.373779,19.091202,19.147774
2468,-1.3035073,1.9503379,44.046722,19.730703,18.825369
2469,-4.516467,25.564007,34.435997,19.599451,18.578308
2470,-0.39845923,26.704762,33.29524,20.057512,18.204996
2471,-0.812596,19.647285,40.352715,21.088062,17.753078
2472,-0.4084322,2.7844226,12.420634,21.266457,16.52026
2473,-0.43198234,33.95354,26.046461,20.660524,15.589032
2474,-0.11776289,29.424553,13.45758,20.298595,16.466959
2475,-0.65828925,24.707823,35.292175,20.57619,16.571302
2476,-1.2005891,10.017015,41.812077,20.052282,16.951752
2477,-0.55155265,8.119146,32.340103,19.396683,17.25102
2478,-0.9770314,45.325493,14.674508,18.986391,17.721754
2479,-0.38145506,30.782372,29.21763,18.634666,18.476534
2480,-0.75428224,12.695496,41.200657,18.49065,18.833925
2481,-0.030739235,21.308205,21.216585,17.521,18.918432
2482,-0.006437775,17.125744,16.522896,16.96337,18.629229
2483,-0.65061283,27.130981,2.7920902,15.385007,18.314787
2484,-0.81983125,19.015245,40.984756,18.363857,17.975758
2485,-0.5003331,26.335983,33.664017,19.781239,17.318157
2486,-0.30984128,6.694157,23.1288,19.385,16.093708
2487,-1.9412525,12.644186,47.355812,19.291384,16.107168
2488,-0.1260976,11.010461,18.757038,19.41025,25.170439
2489,-0.8085209,42.145763,17.854235,18.826582,25.069561
2490,-0.19424506,31.026266,22.855978,19.192415,25.14803
2491,-0.14627482,9.358746,28.59678,19.60574,25.101948
2492,-0.19269936,25.469128,11.655732,19.454037,25.246786
2493,-0.006774909,19.609238,22.26418,19.77497,25.188618
2494,-0.4039622,5.2705355,11.730627,19.3321,24.856771
2495,-0.10460547,20.398296,35.133137,19.773743,24.124865
2496,-0.42594677,7.594775,41.25719,19.80498,24.457796
2497,-0.08615853,13.921815,17.013374,19.324528,24.544796
2498,-0.1564485,22.966028,37.03397,18.692186,24.517546
2499,-0.43749112,8.1767,42.6976,18.606173,24.414648
2500,-0.066761196,21.867645,32.322693,18.3891,24.624313
2501,-0.45458734,12.61896,47.38104,18.139229,24.889748
2502,-1.9874045,26.9404,33.059605,17.7897,25.21596
2503,-0.28853777,28.709784,26.056717,16.317343,25.620867
2504,-0.21931294,7.521107,15.511794,16.265291,25.296482
2505,-0.5037122,7.0143056,4.3522096,16.175749,25.398603
2506,-1.849644,45.17365,8.63991,16.095695,25.41169
2507,-0.11316387,9.8921585,18.136162,15.915277,25.482088
2508,-0.21324594,18.524223,41.475777,16.424473,25.283508
2509,-0.34772056,4.496577,15.149084,16.463663,25.622759
2510,-0.3499733,3.6529005,33.16142,17.005259,25.729841
2511,-0.25152567,8.587103,38.46663,17.470951,25.739553
2512,-0.38857216,33.13437,13.429621,18.189903,19.738104
2513,-1.2356126,2.6077204,46.507854,19.274738,20.108692
2514,-0.0018292228,18.739119,18.763336,19.238537,19.847635
2515,-0.41126382,8.175896,34.16962,19.773535,20.197796
2516,-0.17810588,22.830057,8.588063,19.79472,20.293161
2517,-0.22119793,32.075924,14.607868,19.874844,19.63382
2518,-0.5060038,16.520077,38.37378,19.627401,19.24993
2519,-0.3108816,32.837517,27.162483,19.640532,19.228058
2520,-0.36398992,31.397799,7.568035,19.404549,18.37785
2521,-0.30602136,4.4300222,21.893257,19.1805,19.143763
2522,-0.35148516,4.107878,23.618988,18.93352,18.172562
2523,-4.4181027,24.978119,35.021885,18.779325,19.103533
2524,-0.18405415,7.7480006,21.844513,18.460865,18.55816
2525,-0.061323717,17.475048,12.178286,18.374838,18.643185
2526,-13.381206,12.891986,47.108017,18.406212,18.614252
2527,-0.06492096,13.630314,13.869105,18.131216,18.772142
2528,-0.6750309,20.661043,39.33896,17.043493,18.362352
2529,-5.8144326,23.805729,36.194275,16.601109,18.73304
2530,-0.9051167,16.894701,43.105297,16.676369,18.378769
2531,-0.66973746,34.40025,25.599747,16.427532,18.58421
2532,-0.8474207,2.7523165,37.297386,16.59643,18.653288
2533,-0.5799837,24.348536,35.651466,17.090057,17.917671
2534,-0.7141416,38.124474,21.875526,17.43873,19.093878
2535,-1.5957794,7.2194586,49.683006,18.566225,18.547392
2536,-0.64860547,41.318344,18.681656,19.352945,17.06221
2537,-0.53567314,23.252012,36.747982,19.750849,18.194178
2538,-0.07456465,12.957348,22.536526,20.00305,19.45637
2539,-0.14280646,17.098759,29.56115,20.02877,19.524996
2540,-0.47746998,20.814651,39.185345,20.342098,19.82127
2541,-0.1053426,28.723583,22.474806,19.964748,19.80228
2542,-0.23778747,29.912838,30.087164,20.062435,20.270838
2543,-0.4476666,39.059242,20.940758,20.0915,19.685127
2544,-0.31082785,30.897575,29.102425,19.18715,19.412533
2545,-16.608728,9.283766,50.71624,19.593975,19.093767
2546,-0.52478784,21.350964,38.649036,19.111351,19.154392
2547,-0.40973026,25.095812,34.904186,18.448685,19.06867
2548,-0.33654803,21.794346,33.508938,17.665066,18.7576
2549,-1.86421,5.3680444,53.692253,16.471249,19.111483
2550,-0.5724546,33.095303,26.287806,16.489874,19.304785
2551,-0.64640343,21.518053,38.481945,16.941736,18.285862
2552,-0.50009525,33.859177,26.140823,17.52519,19.183865
2553,-0.34429434,30.474112,28.27042,18.189936,19.073233
2554,-0.22676288,28.962381,11.214343,18.765888,18.624191
2555,-0.00376376,20.616285,20.452856,19.39781,19.297915
2556,-0.42491385,1.5945411,19.885748,19.82505,18.672756
2557,-0.53284454,22.132484,37.867516,20.32761,18.667772
2558,-0.9148344,15.221063,44.778934,19.128622,19.159727
2559,-0.60502803,21.33149,38.66851,20.300058,18.423653
2560,-0.4122916,13.0076275,46.99237,20.212029,25.60635
2561,-0.3102235,15.118318,44.88168,20.119516,25.684334
2562,-0.17510667,16.90967,40.10327,20.3623,25.592766
2563,-0.25937593,27.2797,9.788307,19.84915,25.445024
2564,-1.2659667,49.49394,10.506061,19.970839,25.541634
2565,-0.6286293,9.573521,50.426476,20.138315,25.327465
2566,-0.2562989,33.57119,26.42881,19.575823,25.452583
2567,-0.5830066,40.611523,19.388474,19.780054,25.460535
2568,-0.034975905,22.281353,20.13198,19.201283,25.492777
2569,-0.19339989,29.26627,19.341825,18.602774,25.492825
2570,-0.2852578,31.701818,28.298183,18.135273,25.623138
2571,-0.07369212,20.693907,16.82378,17.727642,25.705725
2572,-0.2251836,28.642748,23.279114,17.204887,25.628607
2573,-0.14901452,22.646118,37.35388,17.095728,25.960268
2574,-0.6256335,8.486254,51.51375,17.88984,25.920088
2575,-8.159847,40.965805,19.034199,18.715631,25.897354
2576,-0.08355691,15.878218,35.241245,19.137281,25.692888
2577,-0.54000074,3.3684988,41.497124,19.76239,25.521334
2578,-0.14043148,13.6145315,36.787186,19.922577,25.815895
2579,-4.5551243,13.51953,46.480473,21.073544,25.309443
2580,-0.42639458,24.16252,35.83748,15.807497,20.394081
2581,-1.7948776,3.1996858,52.025265,18.024706,19.21998
2582,-0.36943835,5.3887725,30.035612,18.535122,20.217695
2583,-1.0698099,43.40911,12.225412,18.158249,22.378908
2584,-0.006518924,19.862942,21.80111,17.885658,21.19555
2585,-1.0097451,12.407515,47.592487,18.393919,19.969004
2586,-5.3521986,21.376486,38.62352,18.624899,19.552782
2587,-0.4178226,36.77742,23.222576,19.45418,19.2449
2588,-0.9691037,16.003271,43.996727,19.806532,18.494652
2589,-0.2721775,32.523994,24.573166,19.783041,18.068966
2590,-9.771011,19.877567,40.122437,19.540804,17.199553
2591,-0.098930165,22.048405,26.687346,18.49809,19.04501
2592,-0.9750746,42.633102,12.670938,18.228346,21.015783
2593,-0.023614082,15.866951,16.203382,17.602415,20.095201
2594,-0.35474294,29.050226,30.949774,18.030088,19.5937
2595,-1.3331734,9.073631,50.92637,17.71425,19.90603
2596,-0.37177354,8.122995,31.920977,21.688517,20.031017
2597,-0.37373567,9.341172,32.9525,19.937855,19.592367
2598,-0.5472108,0.9508306,27.746563,20.517488,19.402262
2599,-0.07705575,29.547323,16.993982,21.38194,18.694853
2600,-0.5637276,22.534163,37.465836,20.68572,18.204529
2601,-0.41781008,2.7629185,24.264742,21.23622,18.943604
2602,-0.2561804,10.530576,30.442404,20.976528,20.10497
2603,-0.3136993,9.043193,30.722122,20.724445,19.737844
2604,-0.25423843,35.222584,24.777416,20.561554,24.58184
2605,-0.14648792,31.368359,23.69675,20.356472,24.145947
2606,-0.24710414,18.251339,41.74866,20.330626,24.622921
2607,-0.24145755,15.960488,40.58747,21.037914,24.573673
2608,-0.5625626,40.736126,2.5131602,26.036457,24.634848
2609,-0.05204819,34.380875,23.809761,26.022171,24.553501
2610,-0.2787169,10.707314,10.639265,20.857206,24.527514
2611,-0.5704344,10.637494,47.33046,22.580305,24.549368
2612,-0.14253578,27.07535,11.507796,25.981367,24.602875
2613,-0.027053203,27.77682,19.240654,25.79385,24.652853
2614,-13.52305,46.374924,13.62508,18.53482,24.778002
2615,-0.37793595,7.210942,39.36379,18.78017,24.396627
2616,-0.4042223,21.028748,2.8589468,17.994404,24.4734
2617,-0.38657665,14.111284,4.076162,19.521032,24.626286
2618,-0.30255207,34.519012,20.156,19.655172,24.6485
2619,-0.071799,28.830355,23.842545,20.922415,24.509495
2620,-0.31970865,12.38308,7.418786,20.258783,24.628735
2621,-0.54876554,4.4829173,41.753918,20.02734,24.508678
2622,-0.27424926,5.673208,29.255913,20.040878,24.671589
2623,-1.6409152,52.804787,7.1952114,19.797356,24.688599
2624,-0.28267393,34.291157,25.708843,19.592157,24.490675
2625,-0.6977798,41.781635,18.218363,19.410261,24.592447
2626,-0.7591977,43.294437,6.390749,21.801746,24.512629
2627,-0.49622953,2.774055,35.46631,25.865717,24.593493
2628,-0.42787576,46.23319,13.766807,25.652185,25.517202
2629,-0.29724872,5.814219,23.261822,24.918823,25.337143
2630,-0.62005496,42.691467,10.6649885,21.870258,25.254824
2631,-0.7409203,42.27469,16.647245,19.50899,25.476452
2632,-0.20526199,7.8086615,29.394062,20.609314,25.39862
2633,-0.16331825,15.373756,37.886585,20.853825,25.131662
2634,-0.09286772,28.35843,31.641565,20.900736,25.482471
2635,-0.16009472,15.700554,38.21237,20.933725,25.345865
2636,-0.5093234,4.3447495,41.45426,20.747715,25.472927
2637,-0.08963666,27.907475,32.09252,20.942654,25.428776
2638,-0.24205354,7.5734673,32.739174,20.568615,25.35074
2639,-0.22489159,33.564682,26.43532,20.112175,25.202938
2640,-0.10449444,26.539585,33.460415,19.897882,25.496222
2641,-0.45243275,15.928592,1.6413492,19.348927,25.12592
2642,-0.17751995,10.084605,33.832874,18.931723,24.70151
2643,-0.18964908,19.421095,40.578907,19.701181,25.115252
2644,-0.6033581,2.801528,42.46287,19.2739,25.123854
2645,-0.12252855,17.212555,13.139307,19.465652,25.331732
2646,-1.1838238,47.426258,8.053268,19.933931,25.348537
2647,-0.1390149,21.271683,38.728317,19.635794,25.468063
2648,-0.053534675,17.845148,33.20896,18.41079,25.04883
2649,-0.42176452,20.576675,2.0262802,20.294548,24.811531
2650,-0.8703272,41.377632,3.2514346,20.76416,24.815186
2651,-0.3581087,8.685626,40.32264,20.69484,24.95196
2652,-0.14653674,13.615887,28.207668,21.257174,20.079618
2653,-0.025260452,16.041338,21.943832,19.953691,19.771097
2654,-0.15782818,14.633231,9.764457,19.665237,19.53595
2655,-0.275903,28.823738,31.176264,19.740051,19.69266
2656,-0.28157902,32.589348,27.41065,20.102667,19.288155
2657,-0.57423353,20.983194,39.016808,19.641249,18.853386
2658,-0.7003012,42.396828,14.740352,19.577322,18.537495
2659,-0.1335086,14.567662,25.695988,20.267141,17.925182
2660,-0.46317637,28.93149,31.068506,19.892504,16.807796
2661,-1.5387659,5.629674,42.47787,20.011694,16.33562
2662,-0.588845,24.867496,35.1325,19.347727,17.162565
2663,-0.19657862,15.796858,7.1222982,19.671942,17.597933
2664,-0.29536235,11.631695,6.2821126,19.041039,18.630335
2665,-0.041734472,15.846681,22.171318,19.636345,18.248072
2666,-0.95152235,17.0225,42.9775,21.023481,18.162178
2667,-0.50139457,39.160816,10.813565,20.49283,18.512548
2668,-0.53498906,20.941189,37.0422,22.682287,18.233507
2669,-0.25229162,34.8627,22.542627,21.022572,17.79543
2670,-0.4866886,26.544006,33.45599,20.867157,17.171448
2671,-11.953695,18.697628,41.302376,20.965763,16.719778
2672,-0.38698018,28.641487,31.358513,20.915255,17.436552
2673,-0.31915906,33.94939,26.05061,20.361233,18.099903
2674,-0.5243822,40.16576,15.758983,19.934221,18.256304
2675,-0.036757044,13.736497,18.778389,18.803276,19.360495
2676,-0.2973345,24.358047,5.2150545,19.49298,19.289494
2677,-0.2516054,33.158283,18.154444,19.449137,19.728617
2678,-0.15637043,25.943861,9.48224,22.50137,20.519823
2679,-0.36737144,20.23397,3.4795995,26.100168,20.134268
