episode,reward,alloc_lte,alloc_nr,demand_lte,demand_nr
73,-0.3301471,5.516326,27.083164,19.953691,19.771097
74,-0.30155838,31.34658,9.762718,19.665237,19.53595
75,-2.0804946,56.39714,3.0692644,19.740051,19.69266
76,-0.63446724,19.009645,40.990356,20.102667,19.288155
77,-0.1579468,10.280101,13.237109,19.641249,18.853386
78,-0.79457766,40.583553,6.271162,19.577322,18.537495
79,-1.0360395,7.09931,40.950157,20.267141,17.925182
80,-2.0157974,10.409147,49.590855,19.892504,16.807796
81,-0.8045269,23.09646,36.903538,20.011694,16.33562
82,-0.44206762,29.368628,30.63137,19.347727,17.162565
83,-1.7272266,10.695349,49.304653,19.671942,17.597933
84,-0.38857535,26.811691,33.188305,19.041039,18.630335
85,-0.35025424,29.619682,30.380316,19.636345,18.248072
86,-0.26402235,14.081467,6.405612,21.023481,18.162178
87,-0.8291767,17.774355,42.225643,20.49283,18.512548
88,-1.5981376,57.465134,1.4754081,22.682287,18.233507
89,-0.32845742,29.886795,30.113207,21.022572,17.79543
90,-1.6138264,7.7180223,46.061264,20.867157,17.171448
91,-0.76743484,3.01947,1.74492,20.965763,16.719778
92,-0.51457804,25.247103,34.7529,20.915255,17.436552
93,-0.3129389,32.775784,27.224216,20.361233,18.099903
94,-0.33586168,33.734104,26.265896,19.934221,18.256304
95,-1.3127283,10.466447,49.533554,18.803276,19.360495
96,-28.645441,0.7751451,59.224857,19.49298,19.289494
97,-0.35043815,24.604713,35.395287,19.449137,19.728617
98,-0.021160718,17.872349,20.521105,22.50137,20.519823
99,-0.035954043,21.726658,15.919054,26.100168,20.134268
100,-0.74548894,7.3660736,0.2806914,26.315517,20.23812
101,-0.27275792,44.85203,15.147966,26.273603,19.255589
102,-1.0064418,0.5403775,39.40919,26.237635,19.447166
103,-0.105932824,35.650986,24.349012,26.192894,18.942139
104,-2.4492893,43.417423,16.58258,26.235481,19.01937
105,-0.123163894,39.01531,19.88392,26.20339,18.322302
106,-0.75483555,18.257578,41.74242,26.024902,19.044058
107,-0.20800449,21.986668,29.705227,26.3932,18.302618
108,-0.43857816,2.8109193,13.50169,26.374405,18.778038
109,-1.0444396,12.360886,44.53368,26.301973,18.994184
110,-0.410438,48.05949,11.940508,26.283722,18.854973
111,-0.46944594,24.470062,35.529938,26.300898,18.067963
112,-0.3903365,47.506893,12.493104,26.239553,19.273037
113,-0.15988307,30.88299,29.117008,26.205954,18.94928
114,-0.09082301,15.617028,20.58817,26.179543,18.102024
115,-0.4706304,18.635818,1.4078665,26.135506,19.227472
116,-1.9549084,6.222818,53.777184,26.269289,19.041994
117,-0.7828772,19.734806,40.26519,26.297308,18.08725
118,-0.1005937,34.773785,25.226217,26.307104,19.221144
119,-0.00420817,24.062069,18.823572,26.266603,18.151186
120,-0.98680246,2.9896455,54.069134,21.196089,25.604946
121,-0.10396889,13.658272,16.366772,18.87734,25.678612
122,-0.43975848,37.35876,22.641235,19.340298,25.36592
123,-0.113210864,28.583036,31.416965,20.17707,25.544146
124,-0.019085607,22.022085,30.351408,20.94904,25.536703
125,-0.9065183,27.89719,32.102814,21.339098,25.372185
126,-0.3395009,10.3475065,8.904981,20.902225,25.528036
127,-0.088012725,12.665031,29.928902,20.331663,25.278873
128,-0.09907991,25.321445,34.67855,20.084656,25.483944
129,-0.6030415,0.74826837,39.27004,19.164705,25.639118
130,-0.6440752,37.916534,22.083467,17.82556,25.485888
131,-0.63542014,38.125465,21.874537,18.014538,25.93909
132,-0.558097,9.018972,1.8340105,18.137152,25.911795
133,-0.16245084,29.67025,30.32975,19.226147,25.864191
134,-0.3941179,3.949544,36.182278,19.309582,25.950052
135,-0.13388634,27.04161,32.958385,18.850628,25.728506
136,-0.2926661,15.095737,44.904263,19.218191,25.890625
137,-0.5058586,12.456304,1.478473,19.16636,25.91436
138,-0.12791325,24.280533,35.719467,18.352823,25.71155
139,-2.2674205,54.25406,3.4817023,18.414797,25.662878
140,-1.5144832,22.994312,37.00569,18.335443,25.361513
141,-0.12561123,25.89968,34.10032,18.759493,25.714392
142,-0.21960157,31.204851,28.795147,18.932108,25.308874
143,-0.664512,46.58562,13.414374,22.729877,25.6477
144,-0.50038064,4.17182,30.467508,26.142017,19.750212
145,-0.4638197,45.880924,8.176086,26.097864,20.146011
146,-0.48013854,20.555109,39.444893,26.070887,20.157589
147,-0.49574107,7.218613,6.249257,25.79453,20.007425
148,-0.09393863,32.888016,27.111984,25.756638,20.33156
149,-0.23588134,10.000091,13.668915,25.949047,19.712612
150,-0.35400796,5.8216095,25.756353,26.063944,19.456427
151,-0.13207974,38.796196,21.2038,25.91694,18.74495
152,-0.77552336,6.0106587,37.988075,25.93035,19.183348
153,-0.30104265,41.06063,9.45903,25.667152,18.6328
154,-0.42237458,23.968895,36.031105,25.716768,18.79963
155,-0.12817828,36.58437,23.41563,25.501486,18.587196
156,-1.2072315,14.330476,45.66952,25.181038,18.319748
157,-0.6077908,3.238846,30.157585,25.513264,18.022594
158,-1.7798226,40.006847,19.993156,25.58766,18.5505
159,-0.632845,8.199996,1.8944442,25.692932,18.149801
160,-0.2496607,43.395737,16.604263,25.517996,18.289495
161,-0.524603,3.91963,7.4315143,24.998335,17.76006
162,-0.30757496,7.1427727,12.933075,25.66514,18.665049
163,-0.75427467,6.0852957,0.65470755,25.427681,18.349113
164,-0.033825487,23.22833,22.920528,25.53017,18.425291
165,-0.59468627,22.069664,37.930336,25.500814,18.216019
166,-0.54234415,46.22088,6.563337,25.440044,18.545357
167,-0.26267,22.324165,5.2502775,25.356312,18.413681
168,-0.42863935,14.584514,4.560855,25.463037,25.54165
169,-0.3225968,5.654565,30.873074,25.349943,25.645103
170,-0.04428401,27.131157,32.86884,25.167877,25.53518
171,-0.29267246,35.248337,8.963327,25.054396,25.458183
172,-0.5881351,9.458689,47.448505,25.00098,25.122217
173,-0.34522307,15.945826,43.119835,25.082735,24.68464
174,-0.029833103,25.235544,31.108368,24.926022,25.007715
175,-0.46171656,8.246216,42.075012,24.658138,24.850332
176,-0.6695275,2.762661,43.749638,24.615156,25.11108
177,-0.21049842,13.622603,13.467359,24.639797,25.418861
178,-0.3969552,5.020006,35.129593,24.487516,25.050426
179,-0.03977371,29.656845,30.343155,24.792524,25.230995
180,-0.3634026,11.576593,8.592328,25.091627,25.332811
181,-0.66252863,5.0494285,4.365499,24.988113,25.631264
182,-0.26742718,18.486027,8.110834,24.941534,25.667652
183,-0.15776724,34.335194,14.899844,24.973423,25.616024
184,-0.39017883,6.5251045,37.736225,24.831244,25.382814
185,-0.042136267,27.335262,32.664738,24.66181,25.734507
186,-0.059204727,21.220354,34.00601,24.848919,25.927385
187,-0.21586514,18.43955,41.56045,24.830093,25.901493
188,-0.4261244,6.44844,40.221718,24.050043,25.73893
189,-0.24905485,17.440865,42.559135,24.698135,25.923948
190,-0.041267022,26.983303,33.016693,24.717741,25.950935
191,-0.06702907,33.855484,23.325731,25.025562,25.854277
192,-0.13192977,34.074703,11.060307,24.933767,17.276388
193,-0.28235298,28.061148,31.93885,24.858944,18.352009
194,-0.46877983,47.311424,12.4140215,24.928574,19.471552
195,-0.5113893,48.115475,11.884525,24.877932,19.409424
196,-0.5226254,17.829681,39.3296,25.17221,19.86463
197,-0.1519253,18.773375,10.387566,25.721209,19.995518
198,-0.28027982,8.377744,26.569298,25.624481,20.007694
199,-0.7218996,52.422836,7.57716,25.811924,19.793905
200,-0.3229016,6.5911636,24.782228,25.963264,19.08568
201,-0.19519559,28.834263,31.165737,25.84787,19.309175
202,-0.3564933,25.09739,34.90261,26.102274,18.932722
203,-0.06134331,24.22618,12.286252,22.90484,18.771486
204,-0.5536545,6.278279,33.589188,18.87238,18.520506
205,-0.039782275,19.567545,24.179276,18.56385,18.936785
206,-0.40594217,26.055246,33.94475,18.841002,18.695736
207,-12.722311,12.9332075,47.066795,19.863733,18.975925
208,-0.85521615,44.811115,12.506298,19.760479,18.431057
209,-0.2096099,12.181243,28.327015,20.867643,18.936064
210,-0.28256384,37.5414,22.458601,21.749413,18.797892
211,-1.2177107,46.50937,6.5041676,19.246151,18.84308
212,-0.7315204,18.81256,41.187435,19.269695,18.642504
213,-1.3883593,2.2926235,45.65192,20.011282,18.929827
214,-0.05575656,15.445972,23.886978,18.513906,18.51819
215,-0.6369242,38.11691,18.12343,17.914473,18.994953
216,-0.19312713,28.977798,31.022203,18.295551,25.575788
217,-0.13981354,25.490585,34.509415,18.18864,25.673208
218,-0.10677594,24.834478,35.165524,19.61576,25.522022
219,-1.5577228,52.11893,2.5251567,20.7004,25.507477
220,-0.017068848,22.891619,21.95014,20.259222,25.269432
221,-0.27408028,5.4715204,25.459013,21.074915,25.427553
222,-0.38275552,13.725819,46.27418,20.124023,25.493685
223,-0.18013208,20.060766,39.939236,20.893469,24.979267
224,-0.49934188,12.0394125,47.960587,20.290771,25.0727
225,-0.28171736,27.456198,8.836378,20.096973,25.630707
226,-0.4590261,11.193842,3.7984765,20.005241,25.47816
227,-1.2313033,26.405624,33.59438,19.777256,25.183445
228,-0.041685667,27.328861,32.67114,25.707058,25.48919
229,-0.043976516,27.575691,32.42431,25.9761,25.133074
230,-7.821107,51.595238,8.404765,25.9336,25.125956
231,-0.061253693,26.460085,33.539917,26.056862,24.850489
232,-0.71255887,47.21829,3.891828,25.61106,25.04327
233,-0.25789016,42.17913,17.820868,25.504742,25.358738
234,-0.17736508,40.030014,19.969986,25.650658,24.999512
235,-0.65908897,1.4101428,41.938885,25.68846,25.388517
236,-0.24217016,7.755756,27.670782,25.234224,25.917334
237,-0.61695135,5.0831223,5.8618174,25.165464,25.789948
238,-0.54023504,5.9189773,7.678857,25.177053,25.927973
239,-0.06653724,18.638357,19.168495,25.372255,25.567205
240,-0.3490797,45.18515,14.814849,25.198713,20.096302
241,-0.015939722,24.862429,15.613566,25.165724,18.997864
242,-0.13804188,36.588665,23.411335,24.465063,19.929808
243,-0.08167221,30.352388,29.647614,24.997587,22.080257
244,-0.6049236,48.420555,8.857543,25.056137,21.26008
245,-0.5343293,19.944914,40.055088,24.687334,19.87102
246,-0.1640915,30.933077,29.066923,24.312885,19.326101
247,-0.81391615,17.642134,42.35787,24.877447,18.890583
248,-0.21346691,38.180386,21.819614,23.661388,17.818897
249,-0.4405372,20.920704,34.23884,23.674171,17.727268
250,-0.4277713,23.701588,1.5224451,24.653366,20.071632
251,-0.4799012,34.32258,5.5951633,20.812689,21.017883
252,-0.4791728,39.068855,20.931145,19.809345,18.782396
253,-6.8004837,44.16008,15.839923,21.088406,19.769932
254,-0.14438273,20.338652,9.34443,20.600788,20.191875
255,-0.3632313,36.338173,23.661827,19.95221,19.268255
256,-0.87289923,39.952713,1.1521965,20.718699,19.26848
257,-0.075684436,13.47498,15.439637,20.201454,19.329655
258,-0.795714,12.875329,42.13681,20.106033,19.073582
259,-0.44654107,23.99197,36.00803,19.94838,18.724583
260,-0.14810723,9.860614,21.719852,19.853243,17.993841
261,-0.4106822,36.176723,23.823277,19.712683,17.622606
262,-0.09328632,28.309464,19.393503,19.772375,19.632847
263,-0.04994021,26.39854,27.34367,26.68018,20.780039
264,-0.13304004,23.619213,9.5413475,24.020733,19.695566
265,-0.29512885,43.936565,16.063435,25.113592,19.325178
266,-0.7622446,49.618427,6.497803,24.264719,18.988953
267,-0.18763274,40.98534,19.014656,25.42248,18.593014
268,-2.1927605,32.744038,27.255966,24.838125,17.637785
269,-0.59529245,24.902367,35.09763,20.933334,16.918274
270,-2.5005417,9.220495,50.779503,20.461176,16.029985
271,-0.3424648,7.9985886,7.460906,19.800728,17.520424
272,-0.36819655,29.24161,30.758389,20.034935,17.833807
273,-17.887587,11.547955,48.45205,19.870071,17.592688
274,-0.53375685,2.9210238,7.7104926,19.958979,18.448952
275,-0.34325612,31.401175,28.598827,19.675371,18.150827
276,-0.5746542,45.424465,14.575536,22.199339,19.02818
277,-0.24113744,18.214499,31.206936,25.663715,19.134909
278,-0.18934076,39.518497,20.4815,24.548002,18.924437
279,-0.33129466,11.41493,7.2172613,24.787613,18.484007
280,-3.7970436,43.507145,16.492859,23.814644,17.950747
281,-0.89540774,20.71906,39.280937,24.600418,16.866879
282,-0.11287376,16.763577,10.648493,24.444063,16.54523
283,-0.33154035,27.70611,3.5887456,24.829477,18.499998
284,-0.20815432,28.412725,31.587275,24.47769,19.439856
285,-0.7535043,19.28733,40.71267,23.334415,18.378038
286,-0.5748268,48.55378,11.4462185,24.199532,18.165718
287,-0.273943,27.611341,32.38866,25.160475,18.681213
288,-0.1630783,37.887238,22.112759,24.25097,20.104536
289,-0.14316607,29.143362,29.963041,24.988535,19.861324
290,-0.10242009,22.254545,28.266562,25.245817,19.673164
291,-0.6356997,48.584965,7.6516576,24.974157,19.848228
292,-0.13647352,31.752934,28.247066,25.309526,19.397568
293,-0.026606182,31.51346,19.128979,25.62104,18.792858
294,-0.80685586,3.8174791,36.757263,25.63327,18.917082
295,-0.18790323,35.303066,10.603781,24.388548,18.249624
296,-0.7714578,20.210281,39.789715,20.642431,17.747696
297,-1.0713608,49.084145,10.915854,20.260963,16.662285
298,-0.5679292,27.486559,32.51344,20.333113,16.207893
299,-0.6294063,16.551992,35.1681,20.062395,16.681257
300,-1.5391169,53.244198,5.373328,20.372412,17.277086
301,-0.7571419,43.52742,16.472582,19.524109,17.395136
302,-0.710449,20.46536,39.53464,19.550766,18.043318
303,-0.063005716,12.86842,20.753357,19.386518,18.63158
304,-0.09244812,10.96504,17.203411,18.864744,19.065666
305,-1.8137224,49.83959,1.1251849,18.767752,19.2375
306,-0.57122844,37.87534,22.124657,18.440552,18.779997
307,-0.957663,40.969585,4.6444826,18.952108,18.736565
308,-1.7721554,0.76408803,47.354347,19.961205,18.08483
309,-0.52876616,17.086462,36.13828,20.032434,17.909792
310,-6.592406,42.4009,17.599102,20.240992,17.686598
311,-0.5472817,27.128815,32.87118,19.747274,16.625475
312,-0.2377193,7.231171,19.819551,20.735933,25.621693
313,-2.0486012,57.904827,1.6545564,20.716576,25.58232
314,-0.509022,34.423985,4.925641,21.393368,25.181133
315,-0.35783383,38.633175,21.366823,21.10227,25.427874
316,-0.25924605,35.975193,21.320307,21.14509,25.475245
317,-0.13894112,31.175844,21.724087,20.704817,25.519594
318,-0.08422257,26.071236,33.928764,20.893408,25.565052
319,-0.09577842,25.565361,34.43464,20.500698,25.295761
320,-0.23646846,34.14469,25.855307,20.235826,25.288376
321,-0.064721994,16.089424,17.147722,19.730772,24.810207
322,-0.13288993,28.242912,31.75709,19.688583,24.858805
323,-0.17272162,29.190626,30.809376,19.000177,24.838404
324,-0.8870954,2.176321,0.03459692,18.359446,24.85771
325,-2.9904494,16.6231,43.376904,17.988316,25.023361
326,-0.15384834,27.169249,32.830753,18.535181,25.231571
327,-0.12791249,15.084457,15.391104,21.678581,25.828579
328,-0.117892094,22.51527,13.724045,26.136305,25.671228
329,-0.1010323,24.285954,35.714043,19.819847,25.712822
330,-0.2927579,8.162348,12.889354,19.467218,25.69059
331,-0.18270749,19.305332,40.694668,19.982937,25.377958
332,-1.4584782,51.04629,5.1689672,20.338617,25.636036
333,-0.110819936,14.538805,35.022278,20.043156,25.334612
334,-0.37715364,35.000126,12.669993,20.531204,25.73148
335,-0.06049382,24.384491,17.71156,21.201052,25.80932
336,-0.08646482,27.825232,32.174767,20.955446,25.619947
337,-0.619669,33.688972,2.2734118,20.537788,25.44676
338,-0.017516084,16.66138,24.364433,20.420559,25.217287
339,-0.17318176,32.428513,27.25918,20.512087,24.913515
340,-0.014971818,17.51033,28.034803,19.820625,24.855843
341,-0.15902258,21.11034,38.88966,19.892937,24.91929
342,-0.30139402,23.185974,6.098297,19.56663,24.793581
343,-0.32890767,3.7555683,24.042656,19.784218,24.988987
344,-0.3556788,14.885378,45.11462,19.702492,24.963745
345,-0.21081734,6.995194,23.976328,19.87862,24.973724
346,-0.4147449,20.194115,2.2709494,19.459734,25.22749
347,-0.1749248,12.568028,14.75144,21.496962,25.48196
348,-0.43679312,20.7773,1.6986626,20.143423,25.787483
349,-0.12737745,13.616109,36.22009,19.633713,25.852665
350,-0.5295867,2.7174659,11.457657,20.381487,25.749197
351,-0.21549955,17.957777,42.04222,22.459656,25.86963
352,-0.23746127,10.848516,38.6905,20.974321,25.935677
353,-0.31411108,9.348274,11.4887295,21.535023,25.814766
354,-0.2702613,36.075874,23.924128,20.842,25.982433
355,-0.15119953,15.780963,38.35363,21.913538,26.031189
356,-0.5439868,1.5351015,13.617517,21.953571,25.798508
357,-0.6092435,5.667488,4.521246,21.159462,25.998856
358,-0.9310492,24.342472,35.65753,20.676012,26.003428
359,-0.13278727,23.020245,13.144177,20.157763,26.048096
360,-0.5186643,32.09955,5.2175403,19.631804,25.60671
361,-0.70087147,3.6087494,3.4728508,18.928942,25.556864
362,-0.1639553,10.504534,35.861267,17.539938,25.45727
363,-0.15193701,26.356022,33.64398,18.288502,25.285215
364,-1.4201257,39.927673,0.65292835,16.810616,25.387308
365,-0.3506168,9.58692,6.816984,16.531086,24.73642
366,-0.57896054,35.573593,24.426405,17.13512,24.500593
367,-0.18213281,14.137328,39.375874,18.2734,25.249126
368,-1.3384095,23.92141,36.078594,19.37664,25.159855
369,-0.74764764,41.353348,14.80365,19.241026,25.427822
370,-0.8756226,3.0170953,52.089085,19.597301,25.81771
371,-0.015135045,19.81157,29.868298,19.492836,25.458548
372,-1.1508626,43.922344,2.2452683,19.855232,25.629868
373,-3.913619,38.44491,21.555098,21.006966,25.358572
374,-0.3048257,12.379256,43.02014,20.652666,25.757423
375,-0.40290326,40.367546,19.632454,21.650541,25.891394
376,-0.17713657,33.69385,26.306149,21.125353,25.851484
377,-0.010793617,22.122223,21.978342,20.849276,25.368591
378,-0.038667765,15.293441,23.324102,20.935192,25.043276
379,-0.22066896,14.7228155,40.35296,20.74964,25.260492
380,-0.9386424,42.167316,4.641357,20.074768,25.249954
381,-0.06700151,25.660088,20.222567,19.549458,24.98244
382,-0.2204044,8.14554,32.961613,19.30947,24.850292
383,-1.5718492,24.472542,35.527462,18.379524,25.030025
384,-0.3961683,2.665304,22.669016,17.517557,17.834366
385,-0.119643874,16.416859,25.357824,16.426733,17.028158
386,-0.1769793,6.926742,14.047582,15.725858,17.607792
387,-1.3220297,8.211515,49.780746,17.416275,19.615953
388,-2.02549,3.4474092,54.5691,17.727251,19.184221
389,-3.8586533,33.33855,26.661455,18.838398,20.041283
390,-0.29128882,4.465781,18.761494,18.776922,19.563322
391,-0.29890168,30.19107,29.808928,18.834326,20.087423
392,-0.3952825,37.091423,15.472459,19.944809,20.013065
393,-0.27772537,29.604939,30.395058,20.444616,19.04972
394,-0.05763121,20.30799,13.0178585,21.272846,19.618795
395,-0.3187436,22.834114,33.77034,20.729082,18.845648
396,-0.23875435,29.84738,30.152622,20.766588,19.642555
397,-0.34348014,36.539387,11.448222,21.039331,18.457302
398,-3.2825031,36.66294,23.337063,20.998158,19.435768
399,-0.3644372,15.02242,3.6546028,20.719673,19.059132
400,-0.2984172,29.884401,30.1156,20.486567,18.571413
401,-0.21724594,28.847372,31.152624,23.12916,19.33697
402,-0.1261327,19.924026,26.236568,26.05111,18.172022
403,-0.26353383,44.371338,15.628663,26.088102,19.282711
404,-0.3923375,24.854382,35.145615,26.215328,18.651852
405,-0.24181713,43.843773,16.156223,26.13766,19.171698
406,-0.25633594,24.855883,5.3134847,26.120071,18.60291
407,-0.046806186,21.43973,14.183722,26.100018,18.872782
408,-0.2985795,14.411218,9.44161,26.068035,25.534237
409,-0.40721977,30.375011,2.8974957,26.006124,25.571173
410,-0.26852316,9.212345,34.27855,25.807055,25.363163
411,-0.34452063,15.253591,43.830368,25.994278,25.48368
412,-0.4195376,19.183716,3.0586553,25.715055,25.508688
413,-0.23011507,18.731455,41.268543,25.6264,25.430971
414,-2.2177637,40.741592,19.258411,25.637062,25.236338
415,-0.3611073,16.927258,5.6829214,25.80992,25.48701
416,-0.53270614,7.5024357,6.390989,25.821814,25.53589
417,-0.57621795,11.662096,1.9083667,25.580858,25.58443
418,-0.0582078,24.211864,17.03323,25.540474,25.699226
419,-0.08243819,15.506587,27.796041,25.763088,25.739145
420,-0.05028281,17.563122,25.9285,25.718412,25.833054
421,-0.021417135,24.406437,20.661507,25.751032,25.835585
422,-0.87649834,49.77512,1.5648437,25.75011,25.827972
423,-0.055250704,34.164227,25.835772,25.640833,25.870384
424,-0.55021125,37.25518,1.6938275,25.203358,25.54124
425,-0.16337389,11.187321,23.027061,25.485592,25.858438
426,-0.389916,3.7573977,31.321896,25.43254,25.438753
427,-0.46717393,17.694973,2.0098758,25.245989,24.867981
428,-0.12605444,35.706425,24.293571,23.788778,25.13873
429,-0.041814268,31.112787,21.408535,24.920872,25.126457
430,-0.109121926,36.716152,23.28385,25.082293,24.658504
431,-0.684198,7.276293,48.12374,25.440454,24.97837
432,-0.053275205,30.181736,29.818266,25.488546,23.487629
433,-1.0332754,36.351894,23.64811,25.382706,22.884693
434,-0.018739512,25.817688,19.453096,25.347113,24.096573
435,-0.20416474,19.953726,40.046272,25.320044,24.984636
436,-0.20345244,9.412128,26.892769,25.326227,24.231384
437,-0.16859841,39.534405,20.465597,25.363203,24.310753
438,-0.280256,32.262814,7.354651,25.305058,24.221292
439,-0.044755414,30.649527,29.350475,25.260246,24.261726
440,-0.101449534,26.646852,13.4767,25.348309,24.39313
441,-0.4965331,16.347542,1.6706622,25.314518,24.370163
442,-0.26271915,18.849562,41.15044,25.29081,24.513935
443,-0.12837669,21.916483,36.96511,25.187857,24.812456
444,-0.47652984,9.5544615,6.0365777,24.868174,24.896437
445,-1.4466985,22.610296,37.38971,24.926735,24.853884
446,-0.08403687,21.066923,34.343082,25.047302,24.923944
447,-0.05408092,27.058296,32.9417,25.107702,24.963928
448,-1.0769821,56.017696,3.9823043,25.420849,24.859957
449,-0.06625341,34.295883,25.704117,25.164268,24.986526
450,-0.49861652,5.6941814,40.872234,25.385254,25.091633
451,-0.73043066,45.24805,2.5226765,25.039871,25.16351
452,-0.18754685,20.406487,39.593513,25.99314,25.162739
453,-0.30864114,17.69152,42.308475,25.110296,24.483984
454,-0.113758996,23.722076,36.27792,25.473509,24.645206
455,-0.10963697,24.751366,35.248634,25.71055,24.031328
456,-0.17877482,40.58603,19.41397,25.399136,19.520699
457,-0.063341185,30.798332,14.167963,25.49159,19.91828
458,-0.5100273,2.6720953,10.667179,25.418581,20.060228
459,-0.47417754,19.99034,40.00966,25.344542,20.51099
460,-0.4022612,22.07843,37.92157,26.023335,20.127699
461,-0.65433383,7.577634,1.9725162,25.917585,19.501139
462,-0.09470258,14.881605,17.465878,25.992693,19.019789
463,-1.6235018,40.11145,19.888554,26.007782,19.247982
464,-0.5497329,42.509464,3.025403,25.935284,17.934238
465,-0.20815721,10.971144,13.859525,26.127619,19.31637
466,-0.14267048,34.5159,25.4841,26.058397,17.89279
467,-0.29120559,19.506636,33.194283,26.038734,19.290594
468,-0.0121636465,28.238554,15.842273,26.169096,18.302877
469,-0.1896401,25.33174,31.016542,26.150082,19.204556
470,-0.40541363,11.610705,32.31832,26.197535,18.925371
471,-0.4818215,22.923391,37.076603,26.223698,18.786734
472,-0.29898784,37.443794,6.5869904,26.21226,18.488306
473,-0.15440512,24.802275,8.173448,26.400024,18.26067
474,-0.20004979,36.489204,9.167002,26.139606,18.091206
475,-0.12361664,38.036674,21.963326,26.212599,18.1638
476,-0.33873045,46.7263,13.273701,26.25977,18.049786
477,-0.21608172,30.408375,29.591621,26.290388,18.06065
