,episode,reward
522,522,-0.6964186136923196
523,523,-0.93549025974899
524,524,-0.651426962620949
525,525,-0.5183221906118707
526,526,-0.93549025974899
527,527,-0.688235845581179
528,528,-0.7619365439201182
529,529,-0.8874815733325399
530,530,-0.7284774820064275
531,531,-0.6863839670918654
532,532,-0.8929514129690279
533,533,-0.6324653539622211
534,534,-0.93549025974899
535,535,-0.8801402076485605
536,536,-0.6587665199825654
537,537,-0.8855977936918187
538,538,-0.5408336002639977
539,539,-0.830985690523379
540,540,-0.5368229249295919
541,541,-0.5138264460662914
542,542,-0.93549025974899
543,543,-0.7166943355721322
544,544,-0.8164638331895624
545,545,-0.93549025974899
546,546,-0.643408325622552
547,547,-0.5925895180337992
548,548,-0.8972155655514644
549,549,-0.93549025974899
550,550,-0.8255260069920674
551,551,-0.6069581044756536
552,552,-0.5336471607946329
553,553,-0.8600344863527543
554,554,-0.6375529615598925
555,555,-0.93549025974899
556,556,-0.5234289229698152
557,557,-0.4316810297802398
558,558,-0.8068530211623841
559,559,-0.6905540317021099
560,560,-0.6948957223012204
561,561,-0.849458930409499
562,562,-0.34706652042194586
563,563,-0.5045749679544205
564,564,-0.6726413916695027
565,565,-0.48677908204457776
566,566,-0.7106074764551185
567,567,-0.5989420764847075
568,568,-0.8511820265788579
569,569,-0.8939204998669972
570,570,-0.6514575131380074
571,571,-0.5188051830247833
572,572,-0.93549025974899
573,573,-0.93549025974899
574,574,-0.7580676814969856
575,575,-0.93549025974899
576,576,-0.93549025974899
577,577,-0.4572289343939282
578,578,-0.6456003913854804
579,579,-0.572582237579502
580,580,-0.8320725436954035
581,581,-0.93549025974899
582,582,-0.48013374955989196
583,583,-0.4236647307695467
584,584,-0.5366771705067386
585,585,-0.5314483369386256
586,586,-0.4161060231250424
587,587,-0.93549025974899
588,588,-0.8772730369048976
589,589,-0.93549025974899
590,590,-0.6191387258606529
591,591,-0.93549025974899
592,592,-0.6756898590413876
593,593,-0.49797592900249343
594,594,-0.93549025974899
595,595,-0.9135748584384835
596,596,-0.6459611821868538
597,597,-0.8266910052887173
598,598,-0.6630542970901505
599,599,-0.8426070604190219
600,600,-0.93549025974899
601,601,-0.5728272861934927
602,602,-0.7549415518827463
603,603,-0.6962187936154862
604,604,-0.93549025974899
605,605,-0.4186073018225547
606,606,-0.5164464756339022
607,607,-0.7830051887942524
608,608,-0.5554435934965696
609,609,-0.93549025974899
610,610,-0.93549025974899
611,611,-0.5819556281970684
612,612,-0.19073681762585082
613,613,-0.8523448735698924
614,614,-0.93549025974899
615,615,-0.93549025974899
616,616,-0.6157418493449871
617,617,-0.7027924692679903
618,618,-0.23366088988745481
619,619,-0.588275435804082
620,620,-0.9221632254727332
621,621,-0.7689026015180946
622,622,-0.5026204680305093
623,623,-0.1443093879415387
624,624,-0.6777669617309137
625,625,-0.47619431411701774
626,626,-0.6970837650593342
627,627,-0.8037262878131859
628,628,-0.9003012299806645
629,629,-0.7817380088977988
630,630,-0.6493807807566334
631,631,-0.6816655803708418
632,632,-0.7493501169831305
633,633,-0.8682654378920649
634,634,-0.6130241154379252
635,635,-0.4018160452530495
636,636,-0.6554173891860859
637,637,-0.6457058274393948
638,638,-0.5457918986450161
639,639,-0.5586877845284057
640,640,-0.744046086808412
641,641,-0.701345508549025
642,642,-0.6799035836044371
643,643,-0.4254527079932089
644,644,-0.610187029865763
645,645,-0.9126104159102546
646,646,-0.93549025974899
647,647,-0.93549025974899
648,648,-0.93549025974899
649,649,-0.5497052798996425
650,650,-0.6501322458101289
651,651,-0.6705375611131448
652,652,-0.714442039992953
653,653,-0.5987304847308295
654,654,-0.4014195356707866
655,655,-0.2777227494364425
656,656,-0.5021519780938721
657,657,-0.8069089839083521
658,658,-0.8944095692140515
659,659,-0.5082197192383138
660,660,-0.9028337219881752
661,661,-0.5373730403932555
662,662,-0.7269220123332918
663,663,-0.93549025974899
664,664,-0.840205564160259
665,665,-0.93549025974899
666,666,-0.6649204429550313
667,667,-0.30678886228780344
668,668,-0.7605643896739913
669,669,-0.6000616175322993
670,670,-0.93549025974899
671,671,-0.6798465997959102
672,672,-0.5220436331129861
673,673,-0.603641976283102
674,674,-0.2206606763814528
675,675,-0.42892060014207667
676,676,-0.93549025974899
677,677,-0.6254427716516098
678,678,-0.7264811079414812
679,679,-0.6474366802555132
680,680,-0.49262059690308924
681,681,-0.81845207026136
682,682,-0.8449477731133932
683,683,-0.37960599921230553
684,684,-0.4508986135592341
685,685,-0.48704568089103795
686,686,-0.6800333258975755
687,687,-0.5763053973051488
688,688,-0.6619112270810206
689,689,-0.536247254712082
690,690,-0.8729525705086463
691,691,-0.93549025974899
692,692,-0.7330530265769575
693,693,-0.93549025974899
694,694,-0.2998072361481747
695,695,-0.7547775462508213
696,696,-0.3923372606369515
697,697,-0.4756641681058693
698,698,-0.5648071193324444
699,699,-0.9068221903192359
700,700,-0.7956165882461619
701,701,-0.5398218224720228
702,702,-0.7966443234396436
703,703,-0.5358300167741632
704,704,-0.48742048568137664
705,705,-0.8852032809368282
706,706,-0.7264409829400211
707,707,-0.34855077588910177
708,708,-0.5808847108124429
709,709,-0.93549025974899
710,710,-0.5799085089619287
711,711,-0.6873372908859938
712,712,-0.93549025974899
713,713,-0.7732604126051275
714,714,-0.7711237912330109
715,715,-0.5528354669532849
716,716,-0.5155728784806861
717,717,-0.8335092635633181
718,718,-0.8950516201872052
719,719,-0.4459953661212879
720,720,-0.7693366731965643
721,721,-0.7164014719184664
722,722,-0.93549025974899
723,723,-0.5392672870402837
724,724,-0.93549025974899
725,725,-0.5009158203813393
726,726,-0.752964735510119
727,727,-0.6720465245703231
728,728,-0.5458897574960364
729,729,-0.93549025974899
730,730,-0.7115127259439991
731,731,-0.6545019010884179
732,732,-0.93549025974899
733,733,-0.3785760435930019
734,734,-0.6016828699719046
735,735,-0.6808313335378955
736,736,-0.5782725800965967
737,737,-0.8391887452434332
738,738,-0.7619402141078275
739,739,-0.6302699231009754
740,740,-0.9183059194935499
741,741,-0.6848820819243588
742,742,-0.9154251909681381
743,743,-0.93549025974899
744,744,-0.4763552165935625
745,745,-0.9173050556605666
746,746,-0.6351754416911763
747,747,-0.6829822385888384
748,748,-0.75579090959355
749,749,-0.7182809699013504
750,750,-0.284908587282775
751,751,-0.621720146263316
752,752,-0.7576185200515084
753,753,-0.9305081534362092
754,754,-0.93549025974899
755,755,-0.6148354552526385
756,756,-0.8210956666886666
757,757,-0.7663656768732725
758,758,-0.7249494166151624
759,759,-0.9238801430883861
760,760,-0.36549870265551754
761,761,-0.7808803804831985
762,762,-0.8824831845918926
763,763,-0.7816064500876454
764,764,-0.93549025974899
765,765,-0.7493466030051668
766,766,-0.9223161966876479
767,767,-0.47778108295246113
768,768,-0.732353976056304
769,769,-0.3501672797348978
770,770,-0.93549025974899
771,771,-0.8406518404456325
772,772,-0.5608474195882653
773,773,-0.531413689812871
774,774,-0.6707499798089387
775,775,-0.681730709215902
776,776,-0.750091332256364
777,777,-0.4697745817295783
778,778,-0.5245048386704969
779,779,-0.5683893453409272
780,780,-0.8899468553181737
781,781,-0.734121442513942
782,782,-0.5308102158156505
783,783,-0.41322959125894343
784,784,-0.7580006421382226
785,785,-0.93549025974899
786,786,-0.6797237153518996
787,787,-0.93549025974899
788,788,-0.7033760138686151
789,789,-0.6391428854150618
790,790,-0.4513097475462935
791,791,-0.8432835696950463
792,792,-0.5932354618118048
793,793,-0.9219878723690798
794,794,-0.5819283573703959
795,795,-0.93549025974899
796,796,-0.787272910377725
797,797,-0.621737508212906
798,798,-0.8024970688958959
799,799,-0.41053316129209927
800,800,-0.9263854678481245
801,801,-0.45400948899945526
802,802,-0.8557662495394869
803,803,-0.6739356923934228
804,804,-0.5387471889521738
805,805,-0.490295304423654
806,806,-0.7419670443302842
807,807,-0.2756630674702394
808,808,-0.5080687731040747
809,809,-0.7579100435050012
810,810,-0.8581023844777071
811,811,-0.7972331275046418
812,812,-0.93549025974899
813,813,-0.7978085549977507
814,814,-0.93549025974899
815,815,-0.5096611506925104
816,816,-0.7555816347540603
817,817,-0.93549025974899
818,818,-0.5621483233643865
819,819,-0.7332173165808289
820,820,-0.7733249220083014
821,821,-0.875522416686696
822,822,-0.6544981515353587
823,823,-0.6674954794481938
824,824,-0.93549025974899
825,825,-0.93549025974899
826,826,-0.6355957209175678
827,827,-0.8691953821035732
828,828,-0.5436499594161703
829,829,-0.7691448820547642
830,830,-0.079789862855428
831,831,-0.93549025974899
832,832,-0.5827683339109897
833,833,-0.8649413873497522
834,834,-0.9231910241026373
835,835,-0.93549025974899
836,836,-0.9079530042880215
837,837,-0.49065201988285345
838,838,-0.3534882571352149
839,839,-0.792908512911163
840,840,-0.5768790743036938
841,841,-0.6942666945473608
842,842,-0.7417938879481074
843,843,-0.07846465362789168
844,844,-0.93549025974899
845,845,-0.7112252981947922
846,846,-0.5571435676364609
847,847,-0.9201770587478997
848,848,-0.6976500281647589
849,849,-0.8625791857735567
850,850,-0.5416346644919323
851,851,-0.5255941140105325
852,852,-0.7272909122471631
853,853,-0.6803956582599824
854,854,-0.6012409042170095
855,855,-0.5748434901156632
856,856,-0.8379728930386126
857,857,-0.6127550766924017
858,858,-0.93549025974899
859,859,-0.93549025974899
860,860,-0.93549025974899
861,861,-0.8767441493831871
862,862,-0.5614714982211026
863,863,-0.3578518760378202
864,864,-0.7522510663967275
865,865,-0.7793575345062962
866,866,-0.409378650797354
867,867,-0.5650874047989607
868,868,-0.45546305813192767
869,869,-0.9199819671916032
870,870,-0.8267304358355219
871,871,-0.5593586165597575
872,872,-0.30509635941787616
873,873,-0.8342315881522158
874,874,-0.4323169670854341
875,875,-0.7101731413297081
876,876,-0.4953818089688049
877,877,-0.7744463284169463
878,878,-0.5736835179958639
879,879,-0.39356112286967715
880,880,-0.93549025974899
881,881,-0.46915507615769414
882,882,-0.926589107383835
883,883,-0.93549025974899
884,884,-0.8894604308918055
885,885,-0.7036571711473769
886,886,-0.7411816098411794
887,887,-0.93549025974899
888,888,-0.93549025974899
889,889,-0.5711624514945086
890,890,-0.93549025974899
891,891,-0.6383637949678462
892,892,-0.6458819337377708
893,893,-0.533016792832163
894,894,-0.6254629098054529
895,895,-0.6357817024882326
896,896,-0.88389989188987
897,897,-0.6264084494671227
898,898,-0.8282673473899127
899,899,-0.5404929929669677
900,900,-0.6066629117272146
901,901,-0.93549025974899
902,902,-0.8625407518131727
903,903,-0.6261571359545304
904,904,-0.93549025974899
905,905,-0.3869436805450519
906,906,-0.5831942982549947
907,907,-0.8103641194531566
908,908,-0.626123450907631
909,909,-0.4746802018992011
910,910,-0.6508393943431745
911,911,-0.9026955525852429
912,912,-0.6372940729852079
913,913,-0.475061595477801
914,914,-0.93549025974899
915,915,-0.6902196961609697
916,916,-0.3232365187767847
917,917,-0.8911503292884948
918,918,-0.93549025974899
919,919,-0.833474962723459
920,920,-0.6219836791681264
921,921,-0.41251802713220265
922,922,-0.93549025974899
923,923,-0.3183168831648562
924,924,-0.8872183557310862
925,925,-0.93549025974899
926,926,-0.6100418097091627
927,927,-0.93549025974899
928,928,-0.8806619780621805
929,929,-0.5268227748598981
930,930,-0.3533057090464311
931,931,-0.8945391663871938
932,932,-0.6159105155830549
933,933,-0.31820459404715473
934,934,-0.6021013783738116
935,935,-0.7510522312506982
936,936,-0.7569395656695157
937,937,-0.5494011509054886
938,938,-0.8008156077228765
939,939,-0.6495561055336125
940,940,-0.9068721293335535
941,941,-0.5980999800649887
942,942,-0.8168005514410837
943,943,-0.93549025974899
944,944,-0.6420368300519517
945,945,-0.8528032549726596
946,946,-0.7288246233752496
947,947,-0.8975536273793594
948,948,-0.5995969418524538
949,949,-0.573774841845367
950,950,-0.6958505689216157
951,951,-0.7042703349526853
952,952,-0.7023959757537899
953,953,-0.539394716465655
954,954,-0.917380197406283
955,955,-0.6561377666676211
956,956,-0.5197916221358732
957,957,-0.3586577739411201
958,958,-0.6336253550531197
959,959,-0.1962168661319219
960,960,-0.9154305468657675
961,961,-0.46115015417263727
962,962,-0.93549025974899
963,963,-0.6908287820119519
964,964,-0.6567539712192918
965,965,-0.6273506535834095
966,966,-0.869721045803816
967,967,-0.6786388162559156
968,968,-0.493433908381137
969,969,-0.21345441593900683
970,970,-0.5623517319998914
971,971,-0.4773053762361634
972,972,-0.8724247405034635
973,973,-0.5125676230385388
974,974,-0.5687060663740362
975,975,-0.5322021538556676
976,976,-0.531313076534794
977,977,-0.18972128026596558
978,978,-0.5913208388356748
979,979,-0.93549025974899
980,980,-0.9068688377159617
981,981,-0.531592318274793
982,982,-0.8769965545832363
983,983,-0.597965286117665
984,984,-0.6348505662248556
985,985,-0.93549025974899
986,986,-0.5777295956797435
987,987,-0.6643463805676948
988,988,-0.47822309317236256
989,989,-0.6454692104917275
990,990,-0.5894065911881321
991,991,-0.488566441270466
992,992,-0.8840356323347809
993,993,-0.93549025974899
994,994,-0.2694791294797404
995,995,-0.826364981506206
996,996,-0.7095198434361585
997,997,-0.5392105610426245
998,998,-0.6496459007523203
999,999,-0.7573836483949936
1000,1000,-0.7717069345052394
1001,1001,-0.9306145622471025
1002,1002,-0.6537617385631513
1003,1003,-0.597825757930952
1004,1004,-0.9113074392082581
1005,1005,-0.6783519427117035
1006,1006,-0.7738302880667618
1007,1007,-0.2666454591862717
1008,1008,-0.7844392040941024
1009,1009,-0.6366779178086013
1010,1010,-0.5290368835566284
1011,1011,-0.29340505528370286
1012,1012,-0.8754225658123378
