episode,reward,alloc_lte,alloc_nr,demand_lte,demand_nr
1337,-0.6668076220015795,9.684633,0.59999996,26.290388,18.06065
1338,-0.9446277150596316,0.59999996,0.59999996,26.317625,17.968792
1339,-0.7574549055886326,0.59999996,31.420938,26.334888,17.972248
1340,-0.6946689906412491,44.185432,0.59999996,26.449135,19.582184
1341,-0.8736899222317707,50.09274,0.59999996,26.359358,18.65234
1342,-0.1140865089448373,33.865864,26.134134,26.301762,18.918594
1343,-0.22029855540021964,27.004892,6.505731,26.43825,19.329435
1344,-0.4694317566911298,25.863297,0.59999996,26.424934,19.17948
1345,-0.9489199822745835,0.59999996,0.59999996,26.452328,20.634365
1346,-0.40196227791699357,3.6510475,24.119484,26.394613,19.32846
1347,-1.0115039089507505,0.59999996,38.855774,26.305653,19.107908
1348,-0.5052523012588286,33.42489,0.59999996,26.29619,18.746815
1349,-0.9439053136333229,0.59999996,0.59999996,26.33277,17.568445
1350,-0.943563620477855,0.59999996,0.59999996,26.437614,17.342329
1351,-0.598278862649952,39.456448,0.59999996,26.084438,17.809374
1352,-0.9470724243917505,0.59999996,0.59999996,26.20021,19.504349
1353,-0.871597157723706,16.008692,43.991306,26.247217,19.453465
1354,-0.16244611406643017,11.43599,17.66804,26.189598,19.348341
1355,-1.4710050665519816,9.141539,50.858463,26.236483,19.661888
1356,-0.9743912927908784,52.83397,0.59999996,26.361206,19.796268
1357,-2.5403133239852664,0.59580994,59.40419,26.216654,19.597918
1358,-0.399673100235292,23.675486,36.324512,26.319136,19.23559
1359,-1.9530151613751432,0.59999996,51.372707,26.29595,18.901691
1360,-0.945487660444492,0.59999996,0.59999996,26.283398,18.477459
1361,-0.9436129945483778,0.59999996,0.59999996,26.180836,17.482006
1362,-2.2320462852354286,0.59999996,49.77238,26.296766,17.322453
1363,-0.7972372243410533,18.34704,41.652958,26.209301,18.707188
1364,-2.091954339304751,0.59999996,54.197937,26.160522,19.37708
1365,-0.9474839728955118,0.59999996,0.59999996,26.157608,19.801832
1366,-1.8178587861380393,0.59999996,53.556232,26.24312,20.306822
1367,-0.9485310035753436,0.59999996,0.59999996,26.21065,20.50034
1368,-0.6741926519606132,42.846794,0.59999996,26.151762,19.980453
1369,-0.5980863290988072,12.911829,0.59999996,26.159676,19.598812
1370,-0.4733309460370587,28.493109,0.59999996,25.933784,18.719423
1371,-0.568922131011,0.59999996,27.557388,26.069397,19.295341
1372,-0.30343773602235313,45.56724,14.432755,26.128315,18.7687
1373,-0.5763889540781708,0.59999996,10.513823,25.896193,18.965118
1374,-1.4783556163481482,0.59999996,45.743824,26.305029,18.942694
1375,-1.1061168972554984,55.784306,0.59999996,26.204138,19.03868
1376,-0.5287818132491573,17.034704,0.59999996,26.165808,18.381655
1377,-0.9464269919674351,0.59999996,0.59999996,26.098175,19.14597
1378,-0.9457518380513541,0.59999996,0.59999996,26.199877,18.676748
1379,-0.6802961272914345,42.82836,0.59999996,25.933456,18.49714
1380,-0.5502863835568128,0.59999996,11.728173,25.874323,18.997288
1381,-12.623823510027037,15.243408,44.756596,25.91926,18.208988
1382,-0.9459354473546178,0.59999996,0.59999996,25.93543,18.927355
1383,-0.8340783082747425,48.006233,0.59999996,25.864605,18.247736
1384,-0.32740391336443686,40.26789,7.844611,25.847261,18.953815
1385,-1.3733629043663402,6.7229295,46.233246,25.743134,18.616013
1386,-1.686290981708547,0.59999996,46.513885,25.854013,18.204052
1387,-0.811276236272862,1.7497597,2.4573574,25.749693,18.650211
1388,-0.9462001188584743,0.59999996,0.59999996,25.493229,19.340885
1389,-0.7798459396802304,2.205271,34.7006,25.505955,18.741373
1390,-0.3627216461393954,6.0355115,11.688198,25.439138,18.822344
1391,-0.22436440696729365,29.85774,30.142258,25.473404,18.297049
1392,-0.9427633052513702,0.59999996,0.59999996,25.467796,17.365164
1393,-0.9416525831631191,0.59999996,0.59999996,24.94384,17.044355
1394,-0.39180163339727336,42.100914,7.518,24.814157,16.565065
1395,-0.17666469783517735,33.768265,26.231735,24.602715,17.927814
1396,-0.41339337934903597,23.54339,36.45661,24.574915,19.104147
1397,-0.17136126064011492,37.582455,22.417543,24.335617,18.44388
1398,-0.9439857825540887,0.59999996,0.59999996,24.102407,18.785032
1399,-0.9449338983918807,0.59999996,0.59999996,24.249544,19.284239
1400,-0.9386633344504691,0.59999996,37.937836,24.262539,19.33257
1401,-1.089314478546891,0.59999996,39.567104,24.22654,18.77044
1402,-1.4801037176074558,0.59999996,45.472816,24.28622,18.81067
1403,-0.9433694619848225,0.59999996,0.59999996,24.317413,18.293179
1404,-0.9416029074735235,0.59999996,0.59999996,24.306507,17.332994
1405,-0.9318191679286265,48.319805,0.59999996,24.569624,16.650759
1406,-2.9320216472330705,30.821682,29.178322,25.181574,17.215052
1407,-0.971275373695363,49.34954,0.59999996,24.631842,18.319086
1408,-0.4917388820910241,19.502424,0.59999996,24.640356,19.69485
1409,-0.9458575626899872,0.59999996,0.59999996,24.533707,19.705164
1410,-0.6661633161942877,39.23644,0.59999996,24.133024,19.914734
1411,-0.9464365066694214,0.59999996,0.59999996,25.008038,19.789824
1412,-0.6508045068375612,0.59999996,39.97441,24.95324,25.127478
1413,-0.3800899806299647,12.173533,42.63301,25.010761,25.007708
1414,-0.6884616414302833,41.398273,0.59999996,25.067322,24.955423
1415,-0.6049637935378804,37.493454,0.59999996,24.877758,25.103773
1416,-0.537711534415735,33.61832,0.59999996,24.894447,25.022835
1417,-0.8046637895382194,45.1157,0.59999996,24.923023,25.174528
1418,-0.9526592312099247,0.59999996,0.59999996,24.901344,25.189318
1419,-0.854858946929717,0.59999996,3.2590137,24.790539,25.14021
1420,-0.952175534738311,0.59999996,0.59999996,24.800243,24.77602
1421,-0.4833264555566845,0.59999996,28.039555,24.85798,25.040483
1422,-0.25527058235790046,18.163204,41.836796,25.03051,25.206696
1423,-0.9528222891495748,0.59999996,0.59999996,25.103949,25.160353
1424,-0.5243706966163395,17.503017,0.59999996,25.354258,25.147684
1425,-0.9525857083743929,0.59999996,0.59999996,25.410295,24.612646
1426,-0.9525209563622248,0.59999996,0.59999996,25.568602,24.399773
1427,-0.9491763469698586,0.7039158,0.59999996,25.595621,25.012474
1428,-0.5943512885918989,37.984734,0.59999996,25.549198,24.59125
1429,-0.4917728777532382,29.892849,0.59999996,25.405205,24.876368
1430,-0.33033690215691225,17.342108,42.657894,25.499893,24.41481
1431,-0.5029189266438525,47.594116,12.405883,25.376036,24.283615
1432,-0.478915924774273,0.59999996,26.046305,25.804789,24.535004
1433,-0.8165346142220535,0.59999996,45.13643,26.002504,24.748236
1434,-0.9531470282634249,0.59999996,0.59999996,26.008741,24.644493
1435,-0.9529546440786607,0.59999996,0.59999996,25.886986,24.555134
1436,-0.9539260336450894,0.59999996,0.59999996,25.856312,25.62775
1437,-0.9536821850834318,0.59999996,0.59999996,25.71752,25.492275
1438,-0.6077366459503608,12.541999,0.59999996,25.691027,25.51384
1439,-1.065691330178696,53.739998,0.59999996,25.769283,25.352608
1440,-0.8180648473598939,47.338726,0.59999996,25.92177,25.502008
1441,-0.6250095318893987,0.59999996,11.660689,25.974766,25.558712
1442,-0.9536921180031133,0.59999996,0.59999996,25.852175,25.37227
1443,-0.5813087997931365,0.59999996,13.777118,25.897753,25.350142
1444,-0.9538564733132375,0.59999996,0.59999996,26.006607,25.404911
1445,-0.8533134980854076,3.45035,0.59999996,26.122292,25.419722
1446,-0.9077824949028077,0.59999996,48.772087,26.218292,25.299364
1447,-0.6382594228038929,41.237183,0.59999996,26.291368,25.426771
1448,-0.953960760936841,0.59999996,0.59999996,26.208042,25.329166
1449,-0.9537996713783414,0.59999996,0.59999996,26.176495,25.183119
1450,-0.7975333005647123,0.59999996,45.73754,26.246029,25.407406
1451,-0.24220485323197583,38.95886,13.051219,26.055098,25.541422
1452,-0.5210452914905375,18.373993,0.59999996,26.19973,25.15877
1453,-0.4774335567106584,0.59999996,24.834562,26.197546,25.140808
1454,-0.501108108398796,20.28922,0.59999996,26.158995,24.626745
1455,-0.9533968347341677,0.59999996,0.59999996,26.129942,24.796043
1456,-0.9532451869318255,0.59999996,0.59999996,26.104591,24.660513
1457,-0.9536451914421651,0.59999996,0.59999996,26.162941,25.029388
1458,-0.11099620131231891,23.54895,36.45105,26.132477,24.954988
1459,-1.123278023919525,55.916557,0.59999996,26.161434,25.203773
1460,-0.9525283001651452,0.59999996,0.59999996,26.256304,23.810812
1461,-0.611811137764235,0.59999996,11.184088,26.267347,23.224916
1462,-0.22762077733116293,42.12553,16.822973,26.328201,24.331123
1463,-0.7107924581539624,0.59999996,7.9343505,26.212496,25.049839
1464,-0.9262413045660836,6.9377136,52.39615,26.067316,24.412624
1465,-1.2263828221038597,0.59999996,54.532536,25.3437,24.51382
1466,-0.8688258345165778,2.9606814,0.59999996,26.075575,24.615578
1467,-0.9972571920294655,0.59999996,49.172417,26.109291,24.345457
1468,-0.9528717992986415,0.59999996,0.59999996,26.070364,24.308243
1469,-0.5522809609040711,15.9107,0.59999996,26.133535,24.460302
1470,-0.8972862729555064,47.1641,0.59999996,24.588728,24.505291
1471,-0.8204116880425918,0.59999996,4.1656976,25.204609,24.414705
1472,-1.1989455166542573,0.59999996,53.788357,24.26426,24.418142
1473,-0.9532036739733556,0.59999996,0.59999996,26.242859,24.495533
1474,-0.548002477411496,35.819637,0.59999996,25.959393,24.55723
1475,-0.9530944299060877,0.59999996,0.59999996,26.032974,24.56835
1476,-0.8413019443097003,3.7714062,0.59999996,25.994373,24.553879
1477,-0.9530219147620915,0.59999996,0.59999996,25.931625,24.584332
1478,-0.6226440740254748,11.892097,0.59999996,25.988768,24.223745
1479,-0.6146892297828277,40.175327,0.59999996,26.306137,24.39512
1480,-0.49902541502611086,0.59999996,19.193302,25.961178,24.268906
1481,-0.6360175327814463,11.250065,0.59999996,25.921036,24.53781
1482,-0.9531208962208844,0.59999996,0.59999996,25.989895,24.634287
1483,-0.9530465304093827,0.59999996,0.59999996,25.616138,24.90117
1484,-1.351161994465011,0.59999996,58.800804,26.061892,25.322708
1485,-0.9532189840939242,0.59999996,0.59999996,25.841616,24.872389
1486,-0.95322362696702,0.59999996,0.59999996,26.015675,24.717869
1487,-0.9529967607325105,0.59999996,0.59999996,25.952602,24.539616
1488,-1.1072414424232022,54.981396,0.59999996,25.894182,25.042652
1489,-0.22367503490962173,8.733885,27.005548,25.812565,24.59799
1490,-0.5100142252282187,18.986235,0.59999996,25.662275,24.880234
1491,-0.5290452935687018,17.361002,0.59999996,25.704252,25.084738
1492,-4.486689607209197,14.965589,45.034416,25.766224,25.018673
1493,-1.3091546124940265,0.59999996,57.02531,25.6025,24.899647
1494,-1.0835904687830098,0.59999996,51.066868,25.588081,24.299015
1495,-0.4823711337615251,22.723484,0.59999996,25.58067,24.836151
1496,-0.1361919990524041,13.704095,31.304981,25.49867,25.211111
1497,-0.4894723051830675,0.59999996,21.118359,25.446074,25.135965
1498,-0.5075536334211678,0.59999996,18.873638,25.388346,25.118809
1499,-0.9531806794553077,0.59999996,0.59999996,25.465082,25.190119
1500,-0.9523211259486164,0.59999996,0.59999996,25.310957,24.433817
1501,-0.05125518247236063,33.36411,26.63589,25.422897,24.886929
1502,-0.7428810155179821,6.822117,0.59999996,25.270248,25.127062
1503,-0.4953084164166316,20.299696,0.59999996,25.186813,25.2106
1504,-0.6528343336938818,40.229267,0.59999996,25.239084,25.184347
1505,-1.2576373860672891,0.59999996,56.2001,25.077404,24.977581
1506,-0.47895954919841355,0.59999996,22.667318,25.048367,24.438507
1507,-0.0561759487747171,27.049356,32.950645,25.06875,24.854437
1508,-0.5471239631991498,0.59999996,33.23552,25.008684,24.147196
1509,-0.9513730712544959,0.59999996,0.59999996,24.862762,23.903797
1510,-0.9523958657662153,0.59999996,0.59999996,24.939074,24.869522
1511,-0.5271724238085458,0.59999996,32.377705,25.071712,24.55084
1512,-0.8664225336989961,0.59999996,2.843342,24.932219,24.385538
1513,-1.0377738341772886,0.59999996,50.19783,24.93923,24.370749
1514,-0.9522379283237683,0.59999996,0.59999996,25.152004,24.498278
1515,-0.056854187756518404,28.111214,31.888783,24.87077,24.32367
1516,-0.9517981448664479,0.59999996,0.59999996,24.91735,24.274166
1517,-0.87895200790655,0.59999996,46.111305,24.807634,24.299763
1518,-0.6961308864552294,0.59999996,40.539124,24.801975,24.371681
1519,-0.8668550943343849,46.883705,0.59999996,24.87685,24.254534
1520,-0.9519824218910458,0.59999996,0.59999996,24.873571,24.5035
1521,-0.5657920872741347,14.341897,0.59999996,24.867281,24.92403
1522,-0.9520028285537325,0.59999996,0.59999996,24.865925,24.531942
1523,-0.12479134016903909,22.984184,37.015816,24.33518,24.735119
1524,-0.9521327874800285,0.59999996,0.59999996,24.804018,24.727488
1525,-0.5453566287235176,34.251907,0.59999996,24.964975,24.869648
1526,-0.6807851590971978,41.052643,0.59999996,25.03963,25.013655
1527,-1.1475376889771471,0.59999996,54.07984,25.021645,25.052677
1528,-0.9520786072083922,0.59999996,0.59999996,25.128126,24.358334
1529,-0.036252417237229495,31.798468,28.201534,25.89744,24.66309
1530,-0.03340198235426084,30.151405,29.848593,26.123743,24.720448
1531,-0.9533434075850238,0.59999996,0.59999996,25.836683,25.009165
1532,-0.49994501156000304,0.59999996,24.412561,26.100449,20.126986
1533,-0.946985533680337,0.59999996,0.59999996,25.90166,19.616852
1534,-0.2323089480961471,36.259228,8.744896,26.054611,19.77899
1535,-0.6734748603703853,0.59999996,31.502634,26.10987,19.369507
1536,-0.42441985623064693,23.137001,36.863,25.84745,19.246212
1537,-0.9459175151270784,0.59999996,0.59999996,25.315046,19.263422
1538,-0.3120958504524374,25.78872,34.21128,26.217348,19.113634
1539,-0.5109660129940896,0.59999996,13.95991,26.197205,18.845806
1540,-0.5663685688860505,37.74089,0.59999996,26.16339,18.719803
1541,-1.0947045421899606,54.913414,0.59999996,25.906412,18.362297
1542,-0.9407499399015595,0.59999996,0.59999996,22.269236,18.060408
1543,-0.5716346118796705,28.175432,0.59999996,19.32758,17.795296
1544,-3.0466184375075915,0.59999996,58.7762,20.80816,17.977795
1545,-0.5978416448565229,43.726704,16.273289,20.916359,17.686321
1546,-0.9378101650562716,0.59999996,0.59999996,20.318699,17.823734
1547,-0.5829861763066835,30.023882,0.59999996,20.25219,17.649656
1548,-0.9373448299157054,0.59999996,0.59999996,20.48322,17.450481
1549,-1.3658810492145577,0.59999996,41.04535,19.81196,17.55247
1550,-0.935839158234792,0.59999996,0.59999996,19.875647,17.12195
1551,-0.01630555823866489,17.96336,15.091074,19.81306,17.85042
1552,-0.9365045286926748,0.59999996,0.59999996,19.71571,17.59139
1553,-2.9152039101019955,0.59999996,56.077137,19.686474,17.46172
1554,-0.4354266435460552,29.147167,30.852835,18.927973,17.518488
1555,-0.9357286375074025,0.59999996,0.59999996,19.180044,17.616968
1556,-0.7050368122321018,0.59999996,7.538885,19.431566,24.024767
1557,-0.527027117571695,24.300636,0.59999996,18.36726,23.552464
1558,-0.9423249904544448,0.59999996,0.59999996,17.831417,24.093792
1559,-0.47603698849639436,16.208273,0.59999996,16.590992,24.459925
1560,-0.9402369813085603,0.59999996,0.59999996,16.560625,24.501204
1561,-0.9426302223853629,0.59999996,0.59999996,17.804794,24.449999
1562,-0.9462806437278815,0.59999996,0.59999996,19.836317,24.770233
1563,-0.9468633104472772,0.59999996,0.59999996,20.14365,24.912619
1564,-0.9469838470970746,0.59999996,0.59999996,20.566898,24.419655
1565,-0.9469765413234388,0.59999996,0.59999996,20.380207,24.679155
1566,-0.16282103376224377,27.444902,13.427838,20.57917,25.003637
1567,-1.0080166046713916,0.59999996,51.24777,19.860924,25.15743
1568,-0.9478401882386862,0.59999996,0.59999996,20.633415,25.224482
1569,-1.0875442914760498,46.6112,7.540454,20.28953,25.260616
1570,-0.4845206605383545,22.787271,0.59999996,20.203398,25.05816
1571,-3.5162804509305055,16.21122,43.788784,20.685745,24.74275
1572,-0.15693274085537112,20.83083,10.939799,20.003534,24.790407
1573,-0.3010478637144721,16.516708,43.483288,19.407215,24.685095
1574,-0.47095303816534095,0.59999996,22.448067,18.85913,24.066748
1575,-0.1330892316195369,26.119856,33.880146,19.24727,24.686808
1576,-0.945580264658453,0.59999996,47.646667,18.793179,24.103827
1577,-0.1597471317559589,28.512838,27.860168,18.399508,24.61536
1578,-0.9420431527223094,0.59999996,0.59999996,17.560747,24.313229
1579,-2.819238001662576,52.01712,0.59999996,16.435688,24.558136
1580,-0.6263867622340644,0.59999996,39.395473,16.701391,25.11467
1581,-0.9412962704293264,0.59999996,0.59999996,16.923796,24.82294
1582,-0.7773343854579373,4.0120635,0.59999996,17.932564,24.73526
1583,-0.6086258775068885,0.59999996,37.669228,18.820936,24.634178
1584,-0.0035789940376915533,18.099684,22.562082,18.919624,24.32995
1585,-0.9448625638464492,0.59999996,0.59999996,18.83066,24.925451
1586,-0.49534788768719384,15.54001,0.59999996,19.319717,24.917477
1587,-1.2013924011052257,0.59999996,54.35867,20.39912,24.612127
1588,-0.960971613060142,0.59999996,49.577034,20.082108,24.908625
1589,-1.792066181550135,53.579643,0.59999996,20.43377,25.164894
1590,-0.9484712072980646,0.59999996,0.59999996,21.13151,25.186779
1591,-0.891897537498501,0.59999996,2.0402365,21.051615,24.4361
1592,-0.29235504279262514,16.638525,43.361473,20.808224,24.949928
1593,-0.5677508657725259,28.941448,0.59999996,20.278036,25.214811
1594,-0.9464317693166766,0.59999996,0.59999996,20.095161,24.53483
1595,-0.9458847408737174,0.59999996,0.59999996,19.819077,24.387999
1596,-6.981890168619431,9.859759,50.140244,19.266808,24.87851
1597,-0.47587470193362225,18.66687,0.59999996,18.874016,24.50454
1598,-0.4830601400919523,16.452877,0.59999996,14.665379,24.31883
1599,-0.9434254743806392,0.59999996,0.59999996,18.085333,24.749786
1600,-0.8643543916522778,38.58565,21.414349,16.715952,24.627836
1601,-0.6355247668589392,0.59999996,38.895992,16.203373,24.520088
1602,-1.1371841679858292,0.59999996,53.368572,16.501116,24.70684
1603,-0.9423924952244906,0.59999996,0.59999996,17.462488,24.865849
1604,-1.979807060794485,51.01776,0.59999996,18.635853,19.800486
1605,-0.9387160263460803,0.59999996,0.59999996,19.074839,19.481897
1606,-0.938616025986045,0.59999996,0.59999996,19.178724,19.310389
1607,-0.9382214778376934,0.59999996,0.59999996,19.091202,19.147774
1608,-2.3744331787706656,0.59999996,55.56505,19.730703,18.825369
1609,-0.491996570400291,15.325977,0.59999996,19.599451,18.578308
1610,-0.47735076879001614,17.254381,0.59999996,20.057512,18.204996
1611,-0.9387267560545229,0.59999996,0.59999996,21.088062,17.753078
1612,-1.4145391106141023,0.59999996,39.20005,21.266457,16.52026
1613,-0.8126152236420783,46.252243,10.888755,20.660524,15.589032
1614,-0.8516456332630842,38.166397,0.59999996,20.298595,16.466959
1615,-0.5655985493902165,29.830915,0.59999996,20.57619,16.571302
1616,-1.689784483903006,51.43334,0.59999996,20.052282,16.951752
1617,-0.7048323773924122,22.447474,37.55252,19.396683,17.25102
1618,-0.9356141708047723,0.59999996,0.59999996,18.986391,17.721754
1619,-0.9363739307909302,0.59999996,0.59999996,18.634666,18.476534
1620,-0.4736881930472394,0.59999996,16.838852,18.49065,18.833925
1621,-1.0484996473902841,13.957323,46.042675,17.521,18.918432
1622,-0.47402092057951273,18.77611,0.59999996,16.96337,18.629229
1623,-2.9592514799556273,49.728226,0.59999996,15.385007,18.314787
1624,-0.9350396290379184,0.59999996,0.59999996,18.363857,17.975758
1625,-1.5945482206798989,0.59999996,43.288696,19.781239,17.318157
1626,-0.5662094887632669,0.59999996,9.016784,19.385,16.093708
1627,-2.190964460689912,55.149715,0.59999996,19.291384,16.107168
1628,-0.9185443332035295,1.158468,0.59999996,19.41025,25.170439
1629,-0.9449910077177055,0.59999996,0.59999996,18.826582,25.069561
1630,-1.1805687186031921,43.620102,3.497734,19.192415,25.14803
1631,-0.9462481212247695,0.59999996,0.59999996,19.60574,25.101948
1632,-0.734968287586371,39.493397,9.1035185,19.454037,25.246786
1633,-0.946582334946676,0.59999996,0.59999996,19.77497,25.188618
1634,-0.4830347340601211,0.59999996,28.954687,19.3321,24.856771
1635,-0.9455557037468338,0.59999996,0.59999996,19.773743,24.124865
1636,-1.428055399857735,0.59999996,58.31028,19.80498,24.457796
1637,-2.001592194008575,53.081535,0.59999996,19.324528,24.544796
1638,-0.7516967815011046,4.807789,0.59999996,18.692186,24.517546
1639,-0.9439991449090464,0.59999996,0.59999996,18.606173,24.414648
1640,-0.8117853822443557,33.460415,0.59999996,18.3891,24.624313
1641,-0.9436538150827278,0.59999996,0.59999996,18.139229,24.889748
1642,-1.363607225103216,0.59999996,58.98588,17.7897,25.21596
1643,-0.6408832946042722,26.818132,1.7559037,16.317343,25.620867
1644,-0.5255294088160594,0.59999996,16.407557,16.265291,25.296482
1645,-1.2482728044809122,0.59999996,57.216423,16.175749,25.398603
1646,-0.286980831996122,27.410646,32.58935,16.095695,25.41169
1647,-0.6578799126791726,0.59999996,41.390297,15.915277,25.482088
1648,-0.5123116936293113,20.816967,0.59999996,16.424473,25.283508
1649,-0.9410776622799268,0.59999996,0.59999996,16.463663,25.622759
1650,-0.498535966684841,13.472147,0.59999996,17.005259,25.729841
1651,-0.9432082119840572,0.59999996,0.59999996,17.470951,25.739553
1652,-0.4867667174795631,0.59999996,23.606775,18.189903,19.738104
1653,-0.6493237936506517,38.38493,8.811104,19.274738,20.108692
1654,-1.134344178067737,41.410774,0.59999996,19.238537,19.847635
1655,-0.2573069013318787,27.994522,32.005474,19.773535,20.197796
1656,-1.719791060768479,51.079403,0.59999996,19.79472,20.293161
1657,-0.7259241691511935,0.59999996,33.673233,19.874844,19.63382
1658,-1.2416284356955387,44.0209,0.59999996,19.627401,19.24993
1659,-1.6805381538043438,50.209877,0.59999996,19.640532,19.228058
1660,-0.9596782929136314,38.649193,0.59999996,19.404549,18.37785
1661,-0.9383568103156996,0.59999996,0.59999996,19.1805,19.143763
1662,-1.5826282437242174,0.59999996,45.29557,18.93352,18.172562
1663,-0.5897805671184249,28.005888,0.59999996,18.779325,19.103533
1664,-0.936218773617485,0.59999996,0.59999996,18.460865,18.55816
1665,-0.1816464526096502,16.49858,29.717714,18.374838,18.643185
1666,-1.2131631820989313,40.872,0.59999996,18.406212,18.614252
1667,-1.9013980811360085,48.82442,0.59999996,18.131216,18.772142
1668,-0.9332738917077794,0.59999996,0.59999996,17.043493,18.362352
1669,-0.932994912268871,0.59999996,0.59999996,16.601109,18.73304
1670,-0.8620080819181659,1.8705788,0.59999996,16.676369,18.378769
1671,-0.47045502947346174,15.333068,0.59999996,16.427532,18.58421
1672,-0.9328525132643524,0.59999996,0.59999996,16.59643,18.653288
1673,-0.932582271278239,0.59999996,0.59999996,17.090057,17.917671
1674,-0.497047935302109,21.563858,0.59999996,17.43873,19.093878
1675,-0.6129557197232618,0.59999996,28.526863,18.566225,18.547392
1676,-0.9349304114317736,0.59999996,0.59999996,19.352945,17.06221
1677,-1.9297499719056077,53.52635,0.59999996,19.750849,18.194178
1678,-1.8380764484060492,53.095123,0.59999996,20.00305,19.45637
1679,-0.4710697733661748,18.996777,0.59999996,20.02877,19.524996
1680,-0.47187575970446227,21.524086,0.59999996,20.342098,19.82127
1681,-0.7773315524202147,4.3163567,0.59999996,19.964748,19.80228
1682,-0.6258346670307446,31.232574,0.59999996,20.062435,20.270838
1683,-0.7956753277710575,36.306988,0.59999996,20.0915,19.685127
1684,-0.7913198782724766,3.7955127,0.59999996,19.18715,19.412533
1685,-0.31638862543683155,11.66993,32.17304,19.593975,19.093767
1686,-0.9382640274769773,0.59999996,0.59999996,19.111351,19.154392
1687,-2.384067246919999,54.553825,0.59999996,18.448685,19.06867
1688,-0.9351359885951425,0.59999996,0.59999996,17.665066,18.7576
1689,-1.9651436693063289,0.59999996,52.22355,16.471249,19.111483
1690,-0.6110954830022468,0.59999996,29.765753,16.489874,19.304785
1691,-1.5867848090852377,42.287148,0.59999996,16.941736,18.285862
1692,-0.9181026802976948,0.9198555,0.59999996,17.52519,19.183865
1693,-1.632456775619973,0.59999996,48.185986,18.189936,19.073233
1694,-0.007005581444870436,17.880413,20.645985,18.765888,18.624191
1695,-0.9389389082855715,0.59999996,0.59999996,19.39781,19.297915
1696,-0.9385770998682474,0.59999996,0.59999996,19.82505,18.672756
1697,-1.0515086526185815,0.59999996,38.783794,20.32761,18.667772
1698,-0.8377278434219448,2.7057624,0.59999996,19.128622,19.159727
1699,-0.19907518491685394,29.050486,9.933915,20.300058,18.423653
1700,-0.9475980949592788,0.59999996,0.59999996,20.212029,25.60635
1701,-0.9475351644159282,0.59999996,0.59999996,20.119516,25.684334
1702,-0.4896168291678311,17.106098,0.59999996,20.3623,25.592766
1703,-0.4735193420870676,0.59999996,27.509209,19.84915,25.445024
1704,-0.4864115015107907,22.74192,0.59999996,19.970839,25.541634
1705,-0.25590253845300737,18.537558,7.3202486,20.138315,25.327465
1706,-1.7907284104858223,30.244267,29.755737,19.575823,25.452583
1707,-0.603514300662372,0.59999996,38.610985,19.780054,25.460535
1708,-0.9459811898137449,0.59999996,0.59999996,19.201283,25.492777
1709,-1.9614060431530849,50.658596,0.59999996,18.602774,25.492825
1710,-0.5612719847042786,10.683721,0.59999996,18.135273,25.623138
1711,-0.7755117933305744,4.028394,0.59999996,17.727642,25.705725
1712,-0.4771709243442289,0.59999996,29.504662,17.204887,25.628607
1713,-0.51834593672198,12.188862,0.59999996,17.095728,25.960268
1714,-0.6359177157434672,27.971771,0.59999996,17.88984,25.920088
1715,-1.1737765965250535,0.59999996,56.65577,18.715631,25.897354
1716,-0.9460589028778834,0.59999996,0.59999996,19.137281,25.692888
1717,-0.48056116214216904,18.040781,0.59999996,19.76239,25.521334
1718,-0.9473654518469363,0.59999996,0.59999996,19.922577,25.815895
1719,-0.12019915688401223,31.370909,24.287687,21.073544,25.309443
1720,-0.5014950237497633,19.710545,0.59999996,15.807497,20.394081
1721,-0.7935302259980492,32.540146,0.59999996,18.024706,19.21998
1722,-0.9389163433340322,0.59999996,0.59999996,18.535122,20.217695
1723,-0.9410514780697188,0.59999996,0.59999996,18.158249,22.378908
1724,-0.9391090465263137,0.59999996,0.59999996,17.885658,21.19555
1725,-0.938317355128909,0.59999996,0.59999996,18.393919,19.969004
1726,-0.8377107605131506,0.59999996,2.746332,18.624899,19.552782
1727,-0.4914405868383884,0.59999996,23.26397,19.45418,19.2449
1728,-0.6101389875977112,1.1340865,7.84591,19.806532,18.494652
1729,-1.1784771267250562,14.5981,45.4019,19.783041,18.068966
1730,-0.41748962088904484,30.17563,29.82437,19.540804,17.199553
1731,-1.1646139860341567,40.316776,0.59999996,18.49809,19.04501
1732,-0.3149782241742156,23.410952,36.589046,18.228346,21.015783
1733,-1.4346686731968035,42.044823,0.59999996,17.602415,20.095201
1734,-0.47735070671125535,20.2389,0.59999996,18.030088,19.5937
1735,-0.5156893351228042,23.050724,0.59999996,17.71425,19.90603
1736,-0.941362368206244,0.59999996,0.6382576,21.688517,20.031017
1737,-0.9402039705243741,0.59999996,0.59999996,19.937855,19.592367
1738,-0.9407381310624974,0.59999996,0.59999996,20.517488,19.402262
1739,-0.7788676103759631,4.53365,0.59999996,21.38194,18.694853
1740,-0.6842821487507997,20.499414,39.500584,20.68572,18.204529
1741,-0.2898831329142997,27.49818,5.645019,21.23622,18.943604
1742,-0.50989723635786,15.095964,0.59999996,20.976528,20.10497
1743,-1.092334862759074,12.231979,47.768017,20.724445,19.737844
1744,-0.47171273351014903,0.59999996,23.830036,20.561554,24.58184
1745,-0.9464195575919554,0.59999996,0.59999996,20.356472,24.145947
1746,-0.5730051973013386,0.59999996,35.74866,20.330626,24.622921
