Episode 2481, Reward: -2.65, | Demand=(17.52, 18.92) | Alloc=(54.15, 0.60)
Episode 2482, Reward: -0.93, | Demand=(16.96, 18.63) | Alloc=(0.60, 0.60)
Episode 2483, Reward: -0.47, | Demand=(15.39, 18.31) | Alloc=(6.78, 32.81)
Episode 2484, Reward: -0.77, | Demand=(18.36, 17.98) | Alloc=(32.65, 0.60)
Episode 2485, Reward: -0.94, | Demand=(19.78, 17.32) | Alloc=(0.60, 0.60)
Episode 2486, Reward: -0.67, | Demand=(19.39, 16.09) | Alloc=(31.94, 0.60)
Episode 2487, Reward: -2.70, | Demand=(19.29, 16.11) | Alloc=(0.60, 50.10)
Episode 2488, Reward: -0.12, | Demand=(19.41, 25.17) | Alloc=(24.95, 35.05)
Episode 2489, Reward: -2.61, | Demand=(18.83, 25.07) | Alloc=(57.70, 0.60)
Episode 2490, Reward: -0.95, | Demand=(19.19, 25.15) | Alloc=(0.60, 0.60)
Episode 2491, Reward: -0.47, | Demand=(19.61, 25.10) | Alloc=(0.60, 23.70)
Episode 2492, Reward: -0.69, | Demand=(19.45, 25.25) | Alloc=(32.30, 0.60)
Episode 2493, Reward: -0.95, | Demand=(19.77, 25.19) | Alloc=(0.60, 0.60)
Episode 2494, Reward: -0.21, | Demand=(19.33, 24.86) | Alloc=(12.51, 38.38)
Episode 2495, Reward: -1.09, | Demand=(19.77, 24.12) | Alloc=(0.60, 50.91)
Episode 2496, Reward: -0.48, | Demand=(19.80, 24.46) | Alloc=(0.60, 27.86)
Episode 2497, Reward: -0.41, | Demand=(19.32, 24.54) | Alloc=(11.86, 4.44)
Episode 2498, Reward: -0.94, | Demand=(18.69, 24.52) | Alloc=(0.60, 0.60)
Episode 2499, Reward: -0.94, | Demand=(18.61, 24.41) | Alloc=(0.60, 0.60)
Episode 2500, Reward: -0.19, | Demand=(18.39, 24.62) | Alloc=(28.60, 31.40)
Episode 2501, Reward: -0.94, | Demand=(18.14, 24.89) | Alloc=(0.60, 0.60)
Episode 2502, Reward: -0.94, | Demand=(17.79, 25.22) | Alloc=(0.60, 0.60)
Episode 2503, Reward: -0.94, | Demand=(16.32, 25.62) | Alloc=(0.60, 0.60)
Episode 2504, Reward: -0.57, | Demand=(16.27, 25.30) | Alloc=(9.12, 0.60)
Episode 2505, Reward: -0.50, | Demand=(16.18, 25.40) | Alloc=(19.50, 0.60)
Episode 2506, Reward: -0.94, | Demand=(16.10, 25.41) | Alloc=(0.60, 0.60)
Episode 2507, Reward: -0.30, | Demand=(15.92, 25.48) | Alloc=(13.49, 44.76)
Episode 2508, Reward: -1.41, | Demand=(16.42, 25.28) | Alloc=(38.87, 0.60)
Episode 2509, Reward: -0.94, | Demand=(16.46, 25.62) | Alloc=(0.60, 0.60)
Episode 2510, Reward: -0.94, | Demand=(17.01, 25.73) | Alloc=(0.60, 0.60)
Episode 2511, Reward: -0.69, | Demand=(17.47, 25.74) | Alloc=(37.92, 22.08)
Episode 2512, Reward: -1.99, | Demand=(18.19, 19.74) | Alloc=(49.94, 0.60)
Episode 2513, Reward: -0.40, | Demand=(19.27, 20.11) | Alloc=(5.74, 31.27)
Episode 2514, Reward: -1.26, | Demand=(19.24, 19.85) | Alloc=(43.42, 0.60)
Episode 2515, Reward: -0.94, | Demand=(19.77, 20.20) | Alloc=(0.60, 0.60)
Episode 2516, Reward: -1.54, | Demand=(19.79, 20.29) | Alloc=(48.78, 0.60)
Episode 2517, Reward: -0.42, | Demand=(19.87, 19.63) | Alloc=(22.51, 37.49)
Episode 2518, Reward: -0.48, | Demand=(19.63, 19.25) | Alloc=(0.60, 22.38)
Episode 2519, Reward: -0.38, | Demand=(19.64, 19.23) | Alloc=(7.90, 7.10)
Episode 2520, Reward: -0.65, | Demand=(19.40, 18.38) | Alloc=(31.19, 0.60)
Episode 2521, Reward: -0.94, | Demand=(19.18, 19.14) | Alloc=(0.60, 0.60)
Episode 2522, Reward: -0.65, | Demand=(18.93, 18.17) | Alloc=(7.61, 0.60)
Episode 2523, Reward: -1.78, | Demand=(18.78, 19.10) | Alloc=(49.18, 0.60)
Episode 2524, Reward: -0.48, | Demand=(18.46, 18.56) | Alloc=(15.59, 0.60)
Episode 2525, Reward: -0.94, | Demand=(18.37, 18.64) | Alloc=(0.60, 0.60)
Episode 2526, Reward: -0.73, | Demand=(18.41, 18.61) | Alloc=(31.76, 0.60)
Episode 2527, Reward: -0.05, | Demand=(18.13, 18.77) | Alloc=(17.66, 24.89)
Episode 2528, Reward: -0.65, | Demand=(17.04, 18.36) | Alloc=(6.77, 0.60)
Episode 2529, Reward: -0.84, | Demand=(16.60, 18.73) | Alloc=(2.21, 0.60)
Episode 2530, Reward: -0.93, | Demand=(16.68, 18.38) | Alloc=(0.60, 0.60)
Episode 2531, Reward: -0.93, | Demand=(16.43, 18.58) | Alloc=(0.60, 0.60)
Episode 2532, Reward: -0.93, | Demand=(16.60, 18.65) | Alloc=(0.60, 0.60)
Episode 2533, Reward: -0.93, | Demand=(17.09, 17.92) | Alloc=(0.60, 0.60)
Episode 2534, Reward: -0.51, | Demand=(17.44, 19.09) | Alloc=(12.47, 0.60)
Episode 2535, Reward: -0.56, | Demand=(18.57, 18.55) | Alloc=(0.60, 26.41)
Episode 2536, Reward: -0.52, | Demand=(19.35, 17.06) | Alloc=(0.60, 11.68)
Episode 2537, Reward: -0.64, | Demand=(19.75, 18.19) | Alloc=(38.10, 6.49)
Episode 2538, Reward: -0.94, | Demand=(20.00, 19.46) | Alloc=(0.60, 0.60)
Episode 2539, Reward: -0.94, | Demand=(20.03, 19.52) | Alloc=(0.60, 0.60)
Episode 2540, Reward: -0.28, | Demand=(20.34, 19.82) | Alloc=(34.22, 25.78)
Episode 2541, Reward: -1.22, | Demand=(19.96, 19.80) | Alloc=(44.47, 0.60)
Episode 2542, Reward: -1.31, | Demand=(20.06, 20.27) | Alloc=(0.60, 46.51)
Episode 2543, Reward: -0.53, | Demand=(20.09, 19.69) | Alloc=(12.91, 0.60)
Episode 2544, Reward: -0.74, | Demand=(19.19, 19.41) | Alloc=(5.16, 0.60)
Episode 2545, Reward: -1.03, | Demand=(19.59, 19.09) | Alloc=(40.43, 0.60)
Episode 2546, Reward: -0.76, | Demand=(19.11, 19.15) | Alloc=(0.60, 4.46)
Episode 2547, Reward: -0.62, | Demand=(18.45, 19.07) | Alloc=(8.15, 0.60)
Episode 2548, Reward: -0.24, | Demand=(17.67, 18.76) | Alloc=(15.53, 31.67)
Episode 2549, Reward: -0.53, | Demand=(16.47, 19.11) | Alloc=(22.22, 0.60)
Episode 2550, Reward: -0.93, | Demand=(16.49, 19.30) | Alloc=(0.60, 0.60)
Episode 2551, Reward: -1.56, | Demand=(16.94, 18.29) | Alloc=(0.60, 45.34)
Episode 2552, Reward: -0.62, | Demand=(17.53, 19.18) | Alloc=(27.27, 0.60)
Episode 2553, Reward: -17.74, | Demand=(18.19, 19.07) | Alloc=(8.28, 51.72)
Episode 2554, Reward: -0.94, | Demand=(18.77, 18.62) | Alloc=(0.60, 0.60)
Episode 2555, Reward: -0.91, | Demand=(19.40, 19.30) | Alloc=(45.14, 14.86)
Episode 2556, Reward: -0.94, | Demand=(19.83, 18.67) | Alloc=(0.60, 0.60)
Episode 2557, Reward: -0.51, | Demand=(20.33, 18.67) | Alloc=(26.33, 0.60)
Episode 2558, Reward: -0.55, | Demand=(19.13, 19.16) | Alloc=(0.60, 11.51)
Episode 2559, Reward: -0.50, | Demand=(20.30, 18.42) | Alloc=(15.16, 0.60)
Episode 2560, Reward: -1.04, | Demand=(20.21, 25.61) | Alloc=(41.60, 0.60)
Episode 2561, Reward: -0.48, | Demand=(20.12, 25.68) | Alloc=(19.19, 0.60)
Episode 2562, Reward: -0.67, | Demand=(20.36, 25.59) | Alloc=(33.05, 0.60)
Episode 2563, Reward: -1.24, | Demand=(19.85, 25.45) | Alloc=(44.35, 0.60)
Episode 2564, Reward: -0.52, | Demand=(19.97, 25.54) | Alloc=(0.60, 17.85)
Episode 2565, Reward: -0.95, | Demand=(20.14, 25.33) | Alloc=(0.60, 0.60)
Episode 2566, Reward: -0.67, | Demand=(19.58, 25.45) | Alloc=(7.49, 0.60)
Episode 2567, Reward: -0.95, | Demand=(19.78, 25.46) | Alloc=(0.60, 0.60)
Episode 2568, Reward: -0.47, | Demand=(19.20, 25.49) | Alloc=(0.60, 25.53)
Episode 2569, Reward: -1.20, | Demand=(18.60, 25.49) | Alloc=(44.66, 8.70)
Episode 2570, Reward: -0.66, | Demand=(18.14, 25.62) | Alloc=(7.23, 0.60)
Episode 2571, Reward: -0.94, | Demand=(17.73, 25.71) | Alloc=(0.60, 0.60)
Episode 2572, Reward: -0.32, | Demand=(17.20, 25.63) | Alloc=(30.70, 29.30)
Episode 2573, Reward: -0.94, | Demand=(17.10, 25.96) | Alloc=(0.60, 0.60)
Episode 2574, Reward: -0.59, | Demand=(17.89, 25.92) | Alloc=(0.60, 13.00)
Episode 2575, Reward: -0.95, | Demand=(18.72, 25.90) | Alloc=(0.60, 0.60)
Episode 2576, Reward: -1.00, | Demand=(19.14, 25.69) | Alloc=(38.64, 0.60)
Episode 2577, Reward: -0.95, | Demand=(19.76, 25.52) | Alloc=(0.60, 0.60)
Episode 2578, Reward: -0.13, | Demand=(19.92, 25.82) | Alloc=(10.75, 20.72)
Episode 2579, Reward: -0.59, | Demand=(21.07, 25.31) | Alloc=(31.12, 0.60)
Episode 2580, Reward: -0.93, | Demand=(15.81, 20.39) | Alloc=(0.60, 0.60)
Episode 2581, Reward: -1.72, | Demand=(18.02, 19.22) | Alloc=(0.60, 49.69)
Episode 2582, Reward: -0.51, | Demand=(18.54, 20.22) | Alloc=(13.21, 0.60)
Episode 2583, Reward: -0.94, | Demand=(18.16, 22.38) | Alloc=(0.60, 0.60)
Episode 2584, Reward: -0.55, | Demand=(17.89, 21.20) | Alloc=(24.75, 0.60)
Episode 2585, Reward: -0.68, | Demand=(18.39, 19.97) | Alloc=(30.43, 0.60)
Episode 2586, Reward: -0.44, | Demand=(18.62, 19.55) | Alloc=(1.34, 16.49)
Episode 2587, Reward: -0.94, | Demand=(19.45, 19.24) | Alloc=(0.60, 0.60)
Episode 2588, Reward: -0.94, | Demand=(19.81, 18.49) | Alloc=(0.60, 0.60)
Episode 2589, Reward: -0.94, | Demand=(19.78, 18.07) | Alloc=(0.60, 0.60)
Episode 2590, Reward: -0.30, | Demand=(19.54, 17.20) | Alloc=(34.61, 15.45)
Episode 2591, Reward: -0.94, | Demand=(18.50, 19.05) | Alloc=(0.60, 0.60)
Episode 2592, Reward: -0.94, | Demand=(18.23, 21.02) | Alloc=(0.60, 0.60)
Episode 2593, Reward: -0.43, | Demand=(17.60, 20.10) | Alloc=(7.83, 5.18)
Episode 2594, Reward: -0.94, | Demand=(18.03, 19.59) | Alloc=(0.60, 0.60)
Episode 2595, Reward: -0.94, | Demand=(17.71, 19.91) | Alloc=(0.60, 0.60)
Episode 2596, Reward: -0.26, | Demand=(21.69, 20.03) | Alloc=(10.23, 29.74)
Episode 2597, Reward: -0.60, | Demand=(19.94, 19.59) | Alloc=(30.23, 0.60)
Episode 2598, Reward: -0.94, | Demand=(20.52, 19.40) | Alloc=(0.60, 0.60)
Episode 2599, Reward: -0.47, | Demand=(21.38, 18.69) | Alloc=(0.60, 19.41)
Episode 2600, Reward: -0.55, | Demand=(20.69, 18.20) | Alloc=(29.01, 0.60)
Episode 2601, Reward: -0.74, | Demand=(21.24, 18.94) | Alloc=(5.53, 0.60)
Episode 2602, Reward: -0.91, | Demand=(20.98, 20.10) | Alloc=(40.53, 0.60)
Episode 2603, Reward: -0.51, | Demand=(20.72, 19.74) | Alloc=(15.02, 0.60)
Episode 2604, Reward: -0.95, | Demand=(20.56, 24.58) | Alloc=(0.60, 0.60)
Episode 2605, Reward: -0.95, | Demand=(20.36, 24.15) | Alloc=(0.60, 0.60)
Episode 2606, Reward: -0.71, | Demand=(20.33, 24.62) | Alloc=(9.21, 50.79)
Episode 2607, Reward: -0.95, | Demand=(21.04, 24.57) | Alloc=(0.60, 0.60)
Episode 2608, Reward: -0.48, | Demand=(26.04, 24.63) | Alloc=(28.17, 0.60)
Episode 2609, Reward: -0.14, | Demand=(26.02, 24.55) | Alloc=(12.77, 27.65)
Episode 2610, Reward: -0.95, | Demand=(20.86, 24.53) | Alloc=(0.60, 0.60)
Episode 2611, Reward: -0.48, | Demand=(22.58, 24.55) | Alloc=(21.19, 0.60)
Episode 2612, Reward: -0.53, | Demand=(25.98, 24.60) | Alloc=(17.42, 0.60)
Episode 2613, Reward: -0.48, | Demand=(25.79, 24.65) | Alloc=(26.32, 0.60)
Episode 2614, Reward: -0.23, | Demand=(18.53, 24.78) | Alloc=(30.66, 29.34)
Episode 2615, Reward: -0.83, | Demand=(18.78, 24.40) | Alloc=(3.07, 0.60)
Episode 2616, Reward: -0.94, | Demand=(17.99, 24.47) | Alloc=(0.60, 0.60)
Episode 2617, Reward: -0.14, | Demand=(19.52, 24.63) | Alloc=(28.93, 19.35)
Episode 2618, Reward: -0.53, | Demand=(19.66, 24.65) | Alloc=(13.21, 0.60)
Episode 2619, Reward: -0.95, | Demand=(20.92, 24.51) | Alloc=(0.60, 0.60)
Episode 2620, Reward: -0.87, | Demand=(20.26, 24.63) | Alloc=(2.34, 0.60)
Episode 2621, Reward: -0.14, | Demand=(20.03, 24.51) | Alloc=(29.11, 30.89)
Episode 2622, Reward: -1.46, | Demand=(20.04, 24.67) | Alloc=(48.09, 0.60)
Episode 2623, Reward: -0.95, | Demand=(19.80, 24.69) | Alloc=(0.60, 0.60)
Episode 2624, Reward: -0.64, | Demand=(19.59, 24.49) | Alloc=(0.60, 10.15)
Episode 2625, Reward: -0.95, | Demand=(19.41, 24.59) | Alloc=(0.60, 0.60)
Episode 2626, Reward: -0.95, | Demand=(21.80, 24.51) | Alloc=(0.60, 0.60)
Episode 2627, Reward: -0.05, | Demand=(25.87, 24.59) | Alloc=(28.40, 31.60)
Episode 2628, Reward: -0.95, | Demand=(25.65, 25.52) | Alloc=(0.60, 0.60)
Episode 2629, Reward: -0.48, | Demand=(24.92, 25.34) | Alloc=(25.52, 0.60)
Episode 2630, Reward: -0.62, | Demand=(21.87, 25.25) | Alloc=(0.60, 11.48)
Episode 2631, Reward: -0.76, | Demand=(19.51, 25.48) | Alloc=(34.08, 0.60)
Episode 2632, Reward: -0.95, | Demand=(20.61, 25.40) | Alloc=(0.60, 0.60)
Episode 2633, Reward: -0.95, | Demand=(20.85, 25.13) | Alloc=(0.60, 0.60)
Episode 2634, Reward: -0.95, | Demand=(20.90, 25.48) | Alloc=(0.60, 0.60)
Episode 2635, Reward: -1.33, | Demand=(20.93, 25.35) | Alloc=(48.29, 0.60)
Episode 2636, Reward: -0.95, | Demand=(20.75, 25.47) | Alloc=(0.60, 0.60)
Episode 2637, Reward: -0.95, | Demand=(20.94, 25.43) | Alloc=(0.60, 0.60)
Episode 2638, Reward: -0.38, | Demand=(20.57, 25.35) | Alloc=(38.31, 21.69)
Episode 2639, Reward: -0.95, | Demand=(20.11, 25.20) | Alloc=(0.60, 0.60)
Episode 2640, Reward: -0.56, | Demand=(19.90, 25.50) | Alloc=(27.94, 0.60)
Episode 2641, Reward: -0.95, | Demand=(19.35, 25.13) | Alloc=(0.60, 0.60)
Episode 2642, Reward: -0.94, | Demand=(18.93, 24.70) | Alloc=(0.60, 0.60)
Episode 2643, Reward: -0.95, | Demand=(19.70, 25.12) | Alloc=(0.60, 0.60)
Episode 2644, Reward: -0.95, | Demand=(19.27, 25.12) | Alloc=(0.60, 0.60)
Episode 2645, Reward: -0.49, | Demand=(19.47, 25.33) | Alloc=(0.60, 30.31)
Episode 2646, Reward: -0.80, | Demand=(19.93, 25.35) | Alloc=(35.87, 0.60)
Episode 2647, Reward: -0.49, | Demand=(19.64, 25.47) | Alloc=(0.60, 30.70)
Episode 2648, Reward: -0.94, | Demand=(18.41, 25.05) | Alloc=(0.60, 0.60)
Episode 2649, Reward: -0.65, | Demand=(20.29, 24.81) | Alloc=(32.32, 0.60)
Episode 2650, Reward: -0.95, | Demand=(20.76, 24.82) | Alloc=(0.60, 0.60)
Episode 2651, Reward: -0.55, | Demand=(20.69, 24.95) | Alloc=(37.85, 8.85)
Episode 2652, Reward: -1.84, | Demand=(21.26, 20.08) | Alloc=(0.60, 53.32)
Episode 2653, Reward: -1.84, | Demand=(19.95, 19.77) | Alloc=(52.94, 0.60)
Episode 2654, Reward: -0.47, | Demand=(19.67, 19.54) | Alloc=(0.60, 18.27)
Episode 2655, Reward: -0.30, | Demand=(19.74, 19.69) | Alloc=(27.02, 32.98)
Episode 2656, Reward: -0.72, | Demand=(20.10, 19.29) | Alloc=(5.84, 0.60)
Episode 2657, Reward: -0.43, | Demand=(19.64, 18.85) | Alloc=(37.76, 17.68)
Episode 2658, Reward: -2.23, | Demand=(19.58, 18.54) | Alloc=(0.60, 53.31)
Episode 2659, Reward: -1.29, | Demand=(20.27, 17.93) | Alloc=(46.22, 0.60)
Episode 2660, Reward: -0.94, | Demand=(19.89, 16.81) | Alloc=(0.60, 0.60)
Episode 2661, Reward: -0.65, | Demand=(20.01, 16.34) | Alloc=(7.66, 0.60)
Episode 2662, Reward: -0.94, | Demand=(19.35, 17.16) | Alloc=(0.60, 0.60)
Episode 2663, Reward: -0.94, | Demand=(19.67, 17.60) | Alloc=(0.60, 0.60)
Episode 2664, Reward: -0.65, | Demand=(19.04, 18.63) | Alloc=(7.62, 0.60)
Episode 2665, Reward: -0.90, | Demand=(19.64, 18.25) | Alloc=(1.44, 0.60)
Episode 2666, Reward: -0.94, | Demand=(21.02, 18.16) | Alloc=(0.60, 0.60)
Episode 2667, Reward: -0.94, | Demand=(20.49, 18.51) | Alloc=(0.60, 0.60)
Episode 2668, Reward: -0.94, | Demand=(22.68, 18.23) | Alloc=(0.60, 0.60)
Episode 2669, Reward: -0.94, | Demand=(21.02, 17.80) | Alloc=(0.60, 0.60)
Episode 2670, Reward: -0.68, | Demand=(20.87, 17.17) | Alloc=(22.80, 37.20)
Episode 2671, Reward: -0.27, | Demand=(20.97, 16.72) | Alloc=(35.23, 11.94)
Episode 2672, Reward: -0.57, | Demand=(20.92, 17.44) | Alloc=(30.48, 0.60)
Episode 2673, Reward: -1.51, | Demand=(20.36, 18.10) | Alloc=(49.70, 0.60)
Episode 2674, Reward: -0.64, | Demand=(19.93, 18.26) | Alloc=(42.50, 17.50)
Episode 2675, Reward: -1.95, | Demand=(18.80, 19.36) | Alloc=(0.60, 52.64)
Episode 2676, Reward: -0.47, | Demand=(19.49, 19.29) | Alloc=(19.00, 0.60)
Episode 2677, Reward: -27.41, | Demand=(19.45, 19.73) | Alloc=(0.60, 59.40)
Episode 2678, Reward: -0.52, | Demand=(22.50, 20.52) | Alloc=(29.72, 0.60)
Episode 2679, Reward: -0.05, | Demand=(26.10, 20.13) | Alloc=(32.41, 16.00)
Episode 2680, Reward: -0.65, | Demand=(26.32, 20.24) | Alloc=(0.60, 32.11)
Episode 2681, Reward: -0.77, | Demand=(26.27, 19.26) | Alloc=(5.80, 0.60)
Episode 2682, Reward: -0.57, | Demand=(26.24, 19.45) | Alloc=(45.99, 4.66)
Episode 2683, Reward: -0.55, | Demand=(26.19, 18.94) | Alloc=(0.60, 25.97)
Episode 2684, Reward: -0.95, | Demand=(26.24, 19.02) | Alloc=(0.60, 0.60)
Episode 2685, Reward: -0.92, | Demand=(26.20, 18.32) | Alloc=(0.60, 0.99)
Episode 2686, Reward: -0.19, | Demand=(26.02, 19.04) | Alloc=(18.34, 8.86)
Episode 2687, Reward: -0.49, | Demand=(26.39, 18.30) | Alloc=(31.39, 0.60)
Episode 2688, Reward: -0.95, | Demand=(26.37, 18.78) | Alloc=(0.60, 0.60)
Episode 2689, Reward: -1.25, | Demand=(26.30, 18.99) | Alloc=(0.60, 42.55)
Episode 2690, Reward: -0.95, | Demand=(26.28, 18.85) | Alloc=(0.60, 0.60)
Episode 2691, Reward: -0.62, | Demand=(26.30, 18.07) | Alloc=(11.58, 0.60)
Episode 2692, Reward: -1.20, | Demand=(26.24, 19.27) | Alloc=(0.60, 42.42)
Episode 2693, Reward: -0.48, | Demand=(26.21, 18.95) | Alloc=(30.49, 0.60)
Episode 2694, Reward: -0.58, | Demand=(26.18, 18.10) | Alloc=(38.48, 0.60)
Episode 2695, Reward: -0.95, | Demand=(26.14, 19.23) | Alloc=(0.60, 0.60)
Episode 2696, Reward: -0.56, | Demand=(26.27, 19.04) | Alloc=(15.36, 0.60)
Episode 2697, Reward: -0.94, | Demand=(26.30, 18.09) | Alloc=(0.60, 0.60)
Episode 2698, Reward: -0.95, | Demand=(26.31, 19.22) | Alloc=(0.60, 0.60)
Episode 2699, Reward: -0.94, | Demand=(26.27, 18.15) | Alloc=(0.60, 0.60)
Episode 2700, Reward: -0.83, | Demand=(21.20, 25.60) | Alloc=(3.44, 0.60)
Episode 2701, Reward: -0.59, | Demand=(18.88, 25.68) | Alloc=(9.74, 0.60)
Episode 2702, Reward: -0.54, | Demand=(19.34, 25.37) | Alloc=(0.60, 16.09)
Episode 2703, Reward: -0.49, | Demand=(20.18, 25.54) | Alloc=(16.85, 0.60)
Episode 2704, Reward: -0.95, | Demand=(20.95, 25.54) | Alloc=(0.60, 0.60)
Episode 2705, Reward: -0.65, | Demand=(21.34, 25.37) | Alloc=(0.60, 10.15)
Episode 2706, Reward: -0.95, | Demand=(20.90, 25.53) | Alloc=(0.60, 0.60)
Episode 2707, Reward: -0.95, | Demand=(20.33, 25.28) | Alloc=(0.60, 0.60)
Episode 2708, Reward: -0.95, | Demand=(20.08, 25.48) | Alloc=(0.60, 0.60)
Episode 2709, Reward: -0.88, | Demand=(19.16, 25.64) | Alloc=(1.96, 0.60)
Episode 2710, Reward: -0.48, | Demand=(17.83, 25.49) | Alloc=(0.60, 21.85)
Episode 2711, Reward: -0.60, | Demand=(18.01, 25.94) | Alloc=(0.60, 39.08)
Episode 2712, Reward: -0.13, | Demand=(18.14, 25.91) | Alloc=(22.17, 37.83)
Episode 2713, Reward: -0.57, | Demand=(19.23, 25.86) | Alloc=(0.60, 14.19)
Episode 2714, Reward: -0.58, | Demand=(19.31, 25.95) | Alloc=(10.66, 0.60)
Episode 2715, Reward: -0.98, | Demand=(18.85, 25.73) | Alloc=(37.75, 0.60)
Episode 2716, Reward: -1.01, | Demand=(19.22, 25.89) | Alloc=(39.00, 0.60)
Episode 2717, Reward: -0.95, | Demand=(19.17, 25.91) | Alloc=(0.60, 0.60)
Episode 2718, Reward: -0.94, | Demand=(18.35, 25.71) | Alloc=(0.60, 0.60)
Episode 2719, Reward: -0.48, | Demand=(18.41, 25.66) | Alloc=(18.41, 0.60)
Episode 2720, Reward: -0.94, | Demand=(18.34, 25.36) | Alloc=(0.60, 0.60)
Episode 2721, Reward: -1.34, | Demand=(18.76, 25.71) | Alloc=(43.40, 0.60)
Episode 2722, Reward: -0.63, | Demand=(18.93, 25.31) | Alloc=(29.25, 0.60)
Episode 2723, Reward: -0.49, | Demand=(22.73, 25.65) | Alloc=(26.22, 0.60)
Episode 2724, Reward: -0.49, | Demand=(26.14, 19.75) | Alloc=(0.60, 22.36)
Episode 2725, Reward: -1.01, | Demand=(26.10, 20.15) | Alloc=(53.10, 0.60)
Episode 2726, Reward: -2.02, | Demand=(26.07, 20.16) | Alloc=(0.60, 55.61)
Episode 2727, Reward: -0.51, | Demand=(25.79, 20.01) | Alloc=(18.72, 0.60)
Episode 2728, Reward: -1.04, | Demand=(25.76, 20.33) | Alloc=(0.60, 41.95)
Episode 2729, Reward: -0.95, | Demand=(25.95, 19.71) | Alloc=(0.60, 0.60)
Episode 2730, Reward: -0.95, | Demand=(26.06, 19.46) | Alloc=(0.60, 0.60)
Episode 2731, Reward: -1.18, | Demand=(25.92, 18.74) | Alloc=(9.96, 45.08)
Episode 2732, Reward: -0.95, | Demand=(25.93, 19.18) | Alloc=(0.60, 0.60)
Episode 2733, Reward: -0.95, | Demand=(25.67, 18.63) | Alloc=(0.60, 0.60)
Episode 2734, Reward: -1.19, | Demand=(25.72, 18.80) | Alloc=(56.53, 0.60)
Episode 2735, Reward: -0.84, | Demand=(25.50, 18.59) | Alloc=(0.60, 2.73)
Episode 2736, Reward: -0.80, | Demand=(25.18, 18.32) | Alloc=(45.63, 0.60)
Episode 2737, Reward: -1.49, | Demand=(25.51, 18.02) | Alloc=(0.60, 43.65)
Episode 2738, Reward: -0.95, | Demand=(25.59, 18.55) | Alloc=(0.60, 0.60)
Episode 2739, Reward: -0.75, | Demand=(25.69, 18.15) | Alloc=(6.44, 0.60)
Episode 2740, Reward: -1.06, | Demand=(25.52, 18.29) | Alloc=(0.60, 37.98)
Episode 2741, Reward: -0.94, | Demand=(25.00, 17.76) | Alloc=(0.60, 0.60)
Episode 2742, Reward: -0.48, | Demand=(25.67, 18.67) | Alloc=(0.60, 20.17)
Episode 2743, Reward: -0.49, | Demand=(25.43, 18.35) | Alloc=(0.60, 15.40)
Episode 2744, Reward: -0.94, | Demand=(25.53, 18.43) | Alloc=(0.60, 0.60)
Episode 2745, Reward: -0.94, | Demand=(25.50, 18.22) | Alloc=(0.60, 0.60)
Episode 2746, Reward: -0.62, | Demand=(25.44, 18.55) | Alloc=(11.20, 0.60)
Episode 2747, Reward: -0.94, | Demand=(25.36, 18.41) | Alloc=(0.60, 0.60)
Episode 2748, Reward: -0.95, | Demand=(25.46, 25.54) | Alloc=(0.60, 0.60)
Episode 2749, Reward: -0.01, | Demand=(25.35, 25.65) | Alloc=(28.09, 23.43)
Episode 2750, Reward: -0.87, | Demand=(25.17, 25.54) | Alloc=(0.60, 48.31)
Episode 2751, Reward: -0.95, | Demand=(25.05, 25.46) | Alloc=(0.60, 0.60)
Episode 2752, Reward: -0.98, | Demand=(25.00, 25.12) | Alloc=(49.98, 0.60)
Episode 2753, Reward: -0.50, | Demand=(25.08, 24.68) | Alloc=(19.63, 0.60)
Episode 2754, Reward: -0.54, | Demand=(24.93, 25.01) | Alloc=(27.61, 32.39)
Episode 2755, Reward: -0.95, | Demand=(24.66, 24.85) | Alloc=(0.60, 0.60)
Episode 2756, Reward: -0.29, | Demand=(24.62, 25.11) | Alloc=(10.37, 12.85)
Episode 2757, Reward: -0.56, | Demand=(24.64, 25.42) | Alloc=(0.60, 35.72)
Episode 2758, Reward: -0.95, | Demand=(24.49, 25.05) | Alloc=(0.60, 0.60)
Episode 2759, Reward: -0.01, | Demand=(24.79, 25.23) | Alloc=(21.44, 27.96)
Episode 2760, Reward: -0.23, | Demand=(25.09, 25.33) | Alloc=(12.76, 37.03)
Episode 2761, Reward: -0.95, | Demand=(24.99, 25.63) | Alloc=(0.60, 0.60)
Episode 2762, Reward: -0.68, | Demand=(24.94, 25.67) | Alloc=(8.94, 0.60)
Episode 2763, Reward: -0.48, | Demand=(24.97, 25.62) | Alloc=(23.70, 0.60)
Episode 2764, Reward: -0.65, | Demand=(24.83, 25.38) | Alloc=(0.60, 40.53)
Episode 2765, Reward: -0.95, | Demand=(24.66, 25.73) | Alloc=(0.60, 0.60)
Episode 2766, Reward: -0.94, | Demand=(24.85, 25.93) | Alloc=(48.72, 0.60)
Episode 2767, Reward: -0.64, | Demand=(24.83, 25.90) | Alloc=(0.60, 40.68)
Episode 2768, Reward: -0.95, | Demand=(24.05, 25.74) | Alloc=(0.60, 0.60)
Episode 2769, Reward: -0.45, | Demand=(24.70, 25.92) | Alloc=(23.19, 1.40)
Episode 2770, Reward: -0.04, | Demand=(24.72, 25.95) | Alloc=(28.14, 31.86)
Episode 2771, Reward: -1.05, | Demand=(25.03, 25.85) | Alloc=(51.78, 0.60)
